date,R_t_v3_raw,R_t_v3
2023-11-06,0.7412576236783691,0.7433695436011262
2023-11-07,0.6965485984799243,0.6984762293366898
2023-11-08,0.6405637206561324,0.6422605837697408
2023-11-09,0.7774645418678581,0.7797257054635863
2023-11-10,0.6546404427281518,0.6563953296065674
2023-11-13,0.6691292703637881,0.6709438796919872
2023-11-14,0.34018667314941414,0.34064539239196695
2023-11-15,0.4799041931848909,0.4809388232453538
2023-11-16,0.4020494984528798,0.4027632141361775
2023-11-17,0.30805015033949656,0.30837640393900373
2023-11-20,0.24675976789323403,0.24683338464178875
2023-11-21,0.21773792762621294,0.217691917346166
2023-11-22,0.28270961882090956,0.28293141962001317
2023-11-24,0.3029370030582182,0.3032421804402824
2023-11-27,0.2698134814166279,0.26998212478036837
2023-11-28,0.2633291366005149,0.2634710517176782
2023-11-29,0.26735647426148684,0.2675149899261387
2023-11-30,0.4216993389303786,0.4224940505810992
2023-12-01,0.10486227690965552,0.10435099707493999
2023-12-04,0.13256647327591492,0.13216938918690677
2023-12-05,0.08115848283533283,0.08054949677573263
2023-12-06,0.07952519342908555,0.07890947500666072
2023-12-07,0.08593000048826213,0.08534068246051271
2023-12-08,0.09059423150450316,0.09002413927677369
2023-12-11,0.0828231904758422,0.08222106628394894
2023-12-12,0.07408516454519827,0.07344702251059382
2023-12-13,0.026839628346810408,0.026006741835008642
2023-12-14,0.01810251609906274,0.017233615510719284
2023-12-15,0.0293439822668526,0.02852141861587789
2023-12-18,0.0391449996233695,0.0383628354292468
2023-12-19,0.03804097985285517,0.037254264927164486
2023-12-20,0.03197740139825209,0.031165692610471907
2023-12-21,0.03278058665487976,0.031972188569135813
2023-12-22,0.029729140435938602,0.028908164393705638
2023-12-26,0.02652329987714729,0.02568910947026031
2023-12-27,0.013725209232430365,0.012838265535555027
2023-12-28,0.017957676946691644,0.017088179336337734
2023-12-29,0.020920930064526756,0.02006364688172877
2024-01-02,0.055206766036652394,0.054490807891919964
2024-01-03,0.03961036523328022,0.038830119260215006
2024-01-04,0.05714574533225046,0.05643777959356528
2024-01-05,0.06085202808816926,0.0601593395196831
2024-01-08,0.03904603654043657,0.038263464423885674
2024-01-09,0.03683561083751331,0.03604392742214909
2024-01-10,0.05397136611939015,0.053250315698638105
2024-01-11,0.03471563973775129,0.03391521787434061
2024-01-12,0.06135859535045715,0.060667994834824185
2024-01-16,0.17607420753607728,0.1758564608330807
2024-01-17,0.1678495948821755,0.1675979466083573
2024-01-18,0.1950499313321688,0.1949104019107921
2024-01-19,0.16199795028873581,0.16172218173692335
2024-01-22,0.0864494380528355,0.08586226112888316
2024-01-23,0.12595611097788542,0.12553177920256867
2024-01-24,0.10068553793428947,0.1001570417249998
2024-01-25,0.09849411752018919,0.09795658835123384
2024-01-26,0.08855697988462005,0.08797849017569855
2024-01-29,0.07811849795154724,0.0774969811786878
2024-01-30,0.0554696206295105,0.05475474596238006
2024-01-31,0.06760249072270053,0.06693762732929717
2024-02-01,0.01976364298180827,0.018901589501411274
2024-02-02,0.05542127010540665,0.054706196139076825
2024-02-05,0.11435038236846001,0.11387821217850348
2024-02-06,0.050886117735161156,0.05015235002655598
