date,1_cap_pres,2_balanced,3_aggressive,4_tactical,spy,qqq,60_40,sso
2019-03-04,213730.20604678994,296095.7030890164,539464.582102508,403301.9191732812,307089.5604582563,444012.66533959686,258380.92742966866,498753.9204641318
2019-03-05,213177.5966091138,295777.50888890517,539730.6939826398,404230.58993133623,306671.92592100304,444343.45641071955,258388.59972601646,497736.48016528814
2019-03-06,212129.01074768353,293530.79801701073,537230.4890499694,402276.754949608,304814.4205304392,441823.36627411924,257838.05736182723,493214.3111134064
2019-03-07,211280.83207125412,292058.2700543879,534154.5916470301,400506.7112779552,302264.5758006123,436401.05335658754,257235.45850427554,487025.5295442181
2019-03-08,211000.6388100466,291324.20644530805,533785.7331315137,400754.6567423817,301659.97402180824,435739.18643540994,257375.37386024772,485564.2774240905
2019-03-11,212058.89809804002,293429.5652118822,537465.7104686998,404085.6535744731,306034.4600517108,444801.66571265727,259260.40756067517,496126.30585576704
2019-03-12,212644.39422643962,294478.10126285907,539377.542522895,405467.47668608825,307188.4714345344,447245.5978262417,260579.9605518749,498932.5359328262
2019-03-13,213276.01935211322,295795.6141196708,542018.5848019577,406648.9864867014,309221.7893981719,450605.8264955877,261401.60861807648,503886.2789064046
2019-03-14,213151.1469938918,295556.79395135824,540066.4140138114,404789.45973976667,309023.8924562477,449842.1714474947,260536.4085647446,503402.56030817505
2019-03-15,214170.6167028552,296420.8879104785,541650.9935062637,405950.3948982798,310550.6947343122,454016.90854568686,261999.8052776924,507133.3212361711
2019-03-18,214571.63245494076,296761.1571765486,541568.7512861426,404559.64646277484,311676.8475669559,455098.2955167252,262504.77202920074,509891.8545574058
2019-03-19,214219.68531923485,297982.17563579197,542815.8507327123,405414.90749519295,311753.9741318551,456628.5347676428,262308.58456073905,510081.11889089306
2019-03-20,213622.95047513538,298124.1467601772,542322.9468582086,405871.2540639,310815.61342380923,458439.1999013851,262942.1334115462,507778.14866629767
2019-03-21,214278.94051369175,300480.44998913514,546844.4134035199,409590.67938705365,314326.2969247141,465605.33626899734,264941.2883271588,516381.2317724161
2019-03-22,213248.748467417,297145.7264074196,543132.2101566842,408269.858039957,308276.67964701384,455378.88413036853,263563.27304697956,501473.59191453236
2019-03-25,213443.0493709952,297506.71940232615,545091.0049189009,409005.7269311083,308044.79377408273,454511.69159906224,263620.78895135084,500907.77888378606
2019-03-26,214021.4085444727,299687.9401884802,549667.9883222773,412636.9185863995,310341.00571428356,456628.5347676428,264696.3670392782,506508.5410751573
2019-03-27,213415.64670175847,298685.464201417,547975.3489548736,411851.61283029424,308718.1982979476,453695.75927555497,264881.5362862586,502535.657367754
2019-03-28,213735.81478438835,299407.7809782161,549174.9246940886,412736.09236846527,309888.40738424053,454741.2234184294,265852.4460712462,505392.9806273489
2019-03-29,214842.02358884778,300841.88623520394,552298.6106993197,413657.96159066586,311842.4053439673,458184.20070893684,266729.98681017576,510173.1054858836
2019-04-01,215694.2423423783,302882.18397669704,556002.3646577925,414968.6794864136,315540.4872752885,464253.9381875123,267025.569401033,519248.17951804894
2019-04-02,215937.39734607318,303680.0683805079,557521.8881969204,416758.7130677067,315695.19034129445,466013.38379616017,267301.5845200998,519630.0447079162
2019-04-03,215358.88614525524,305062.321294446,558205.7398538949,418218.1105495193,316192.03239840653,468691.2821439134,266626.37649771577,520856.73774085805
2019-04-04,215221.85414323438,305566.3618051248,557594.6634265214,418250.9460792275,317030.9384572568,468512.8071188224,267352.9242402548,522929.60720772645
2019-04-05,215463.23391209962,305905.72181871725,559768.8938523502,419534.4393947336,318565.4083981905,470935.58422601357,268269.45762004843,526726.1756154783
2019-04-08,215474.32239940407,306577.3412667386,561363.0186711865,420427.39485274296,318808.261466179,472134.3001171255,268014.9186605845,527328.4870923328
2019-04-09,215253.53157951834,305576.64364279935,558400.9721916044,418459.2308797062,317174.3181287078,470476.5205872793,267520.16657436354,523274.5228184114
2019-04-10,215716.64447832044,306531.2965081958,561688.8957355773,418451.760121846,318256.3397183343,473001.3299176134,268327.21395121893,525952.2033490965
2019-04-11,215398.87917765777,306364.42691019864,560501.7049762844,417193.575280978,318167.92725356406,471879.1788765634,267655.4376745538,525733.0369499733
2019-04-12,215008.28141622918,307425.4978161503,562236.8670739091,418382.53287891357,320320.68453294603,473919.41651237756,267992.70537409454,531068.7835417582
2019-04-15,215500.9486178329,307426.3297099637,562756.5767023556,418000.08605530206,320110.9392708915,473995.94067973475,268152.44955983775,530547.1695785418
2019-04-16,214773.7761128247,308521.3977552122,562534.6908255934,418179.6059480047,320320.68453294603,475628.1307883861,267597.66166623455,531068.6126540378
2019-04-17,213483.71952743994,308774.318021809,560333.222322722,417281.1284544719,319536.8206701444,477285.70690470934,267242.5976503228,529119.2279550694
2019-04-18,213462.98795450362,308545.38171370997,559056.2454070814,416095.0513918975,320166.2064350439,477897.90024356736,268111.8074405184,530682.5224885965
2019-04-22,213450.82697124552,307160.1405367034,559046.9792980948,414956.831835735,320442.0923195983,479249.42037316615,267745.18221661146,531368.4528625321
2019-04-23,214806.93597225222,308231.41915810725,562454.6932676588,416193.65210810554,323323.4462976296,485344.5845421182,269431.46223953506,538535.3980399251
2019-04-24,214590.59460731366,307544.8636268672,561587.6985629455,415409.6533756773,322606.02301479946,483814.5487047237,269925.9990202951,536742.9615296462
2019-04-25,215387.32441779584,307682.2591221363,563207.0430245304,415695.9641442576,322407.03872704046,485778.2621731806,269670.4421725839,536246.3647136064
2019-04-26,216629.39634540214,307934.1276062606,564339.782470176,415800.34028932854,323908.4383567243,486211.65502531076,270793.4434900292,539992.189075471
2019-04-29,216325.25308210065,308577.4773094437,566047.0159671847,415203.9873763126,324416.3413456036,487155.45308938355,270372.8973944397,541262.2871077778
2019-04-30,216729.19620005362,310061.8450362421,568438.4900413959,418598.9340910915,324581.88037527306,483380.95243907056,270997.95872331766,541676.5697242122
2019-05-01,216096.26656620952,308494.4287614419,566810.3051008575,417875.58666507056,322142.2137742533,481825.24581507186,270197.2634127019,535569.4347502118
2019-05-02,216531.65191933143,308373.31366999075,566626.1550593218,417973.3037904551,321446.7623762218,479734.1141158,269332.62784906046,533835.1269062809
2019-05-03,218077.22840277303,310251.1135103045,568911.5379194784,421696.3387810667,324592.90381235635,487384.82217793236,271221.2247971016,541672.4471536921
2019-05-06,218977.97889097937,309758.725926187,566724.3665179122,421357.96763114096,323257.1556963939,484401.1933050914,270845.64960838406,538328.8530289147
2019-05-07,217153.11176244565,306930.2022014919,559649.0118834871,418151.86662022455,317858.9710577597,474965.0027033657,268957.62953940604,524844.2394925468
2019-05-08,217156.0730047662,306898.72600153065,561738.9407668276,417435.2483798505,317417.35867011605,473766.4088603676,268264.36337034695,523750.46329532936
2019-05-09,217357.1867502355,306760.6207652792,559680.3715497316,416284.54689691565,316456.9323405616,471216.09147424763,268225.8989641692,521373.3544763315
2019-05-10,216736.3237430857,305836.63958903437,557172.1210309281,413805.04108662787,318046.6319509637,471802.5733437969,268877.6291374188,525301.9791979718
2019-05-13,214905.3576340042,300917.3097782314,543801.5362228283,408712.9447213805,310054.07764530386,455429.81887653086,265710.2096249783,505500.6159362894
2019-05-14,215642.9875333467,303640.5011877657,550900.0591212334,412894.5845993713,312858.1175850162,460428.29937751393,266798.5919613467,512358.01929991844
2019-05-15,215874.4297842242,304962.34792480926,554152.8909787382,414847.29723207117,314690.48278998694,466931.5517563334,268392.4408487858,516859.23065236706
2019-05-16,216682.95111608546,305918.7268144166,557369.8715780051,415662.7685340793,317604.9820686361,471624.13900141045,269492.7790009633,524039.5519710044
2019-05-17,216272.14986601303,304701.97008845094,553768.903080248,415057.74423163064,315551.5482070558,466804.01147740457,268703.6137617469,518957.3872306285
2019-05-20,216112.02417213726,302946.4337819583,550281.8977479019,413614.96813671663,313465.2315076453,458923.7309132006,267426.8758660507,513810.6395625522
2019-05-21,216816.15936314597,305580.4138377566,556051.538620227,417452.3583037627,316291.31832152425,463718.2690160115,268674.69871809095,520759.1301478454
2019-05-22,217822.0462527831,304092.0205449532,553153.1944576704,414628.202888694,315319.7935655185,461652.56400711625,268813.76365439844,518359.7738066434
2019-05-23,217332.21354660255,301595.084983758,547066.5934870609,411373.4986437612,311467.12105224334,454588.2157664194,268113.6009433968,508859.5592944955
2019-05-24,217418.92545819236,301609.4708817838,547852.1709402683,411801.5595674389,312173.55839267414,454358.6432643477,268565.08056262555,510590.77281314717
2019-05-28,216163.96541571015,300222.3790278543,545912.8493809968,410441.9993819444,309270.2325298441,452650.0917191575,267906.51316282275,503467.7573165908
2019-05-29,215310.68769766024,298972.63535718573,542491.3212732569,408338.07673765323,307194.69555207127,448926.60718041594,267202.1971652155,498399.5394402092
2019-05-30,215857.40903466445,298368.8681753222,542117.3664421581,407580.24287714023,308033.67660028953,450813.8778469248,268592.67496596393,500441.3118442521
2019-05-31,215010.86021553678,296211.4283350108,537674.890567693,405794.6071243952,303882.9213495574,443622.0300100039,267925.64952825085,490326.13827420655
2019-06-03,215659.83855194753,295409.05251322733,532998.5099641421,403639.68647471187,303110.1559132069,433854.35673117725,268305.9732259405,488455.8105974416
2019-06-04,216952.45730265247,299070.55376251234,544893.528496021,407606.8971640061,309689.72305395326,446070.3558556855,270576.77590001165,504360.0672105082
2019-06-05,217450.92061452713,298819.56474371493,544356.4746206441,407053.9028711169,312372.3177123293,449385.71150185494,271401.88750991004,510913.36970076256
2019-06-06,217747.6146929877,299480.026619848,546787.111202853,407826.0322606739,314403.6109630331,452956.1070231773,272821.0654440382,515896.9173171197
2019-06-07,218203.05888935618,300349.1770409158,551520.003662078,409874.6965169531,317549.86488321953,461703.53943598317,275407.7668386871,523640.8298005799
2019-06-10,218293.44509967003,301409.8505458138,555222.275738175,411868.10275362246,319007.02078583423,467084.6407737525,275176.8065579259,527245.1125150817
2019-06-11,218171.09715374757,301491.67751409265,554753.448157757,412353.6930897894,318929.7442421992,467722.1387548733,275200.6525432488,527053.5320295962
2019-06-12,218258.31315841983,299955.31916853186,548539.1525161777,410539.6668945621,318366.76156258717,465018.7730340388,274982.61172959226,525657.9801167477
2019-06-13,218244.6859413251,300754.853191242,549808.8858143976,411349.934818885,319680.4253096991,467773.236231854,276045.01318512636,528911.481652854
2019-06-14,217977.11972561746,299693.68912956043,546636.8488119113,410852.7780629388,319327.1503974577,465783.97402490675,276124.75022440474,528034.741278072
2019-06-17,217755.40659616905,299857.1634047719,547791.4870518734,410785.4177001306,319448.48319474206,468589.24992077047,276375.56097887194,528335.692506974
2019-06-18,218373.12754368776,301894.3474276975,555842.8644109219,414133.2730206728,322793.53392926755,475398.59896901884,278687.0017566644,536634.259205219
2019-06-19,218731.01097362489,302248.4127562012,557407.6438895332,414687.72307740606,323522.20561728487,477183.7560469755,279227.948902612,538451.3503969618
2019-06-20,219463.91539517834,303864.7669641295,561861.6038508043,415764.17332271265,326613.22986800276,481621.2220514905,281153.254809296,546168.1291203876
2019-06-21,219119.80163379476,303412.3332546571,559355.4863120792,414966.3965127774,326138.39719037333,480907.1592203078,279717.9668727591,544977.0943514155
2019-06-24,218830.41764541314,303435.34828974877,560949.9103193191,415578.4446992555,325739.11630091694,480922.3745518292,280300.0551436299,543976.2971093217
2019-06-25,218444.83422199998,301859.54307885823,553677.116175377,414107.59738051787,322544.34425969044,472666.8774030765,278935.52906499186,535973.5112380849
2019-06-26,217907.26732482598,303395.0467567671,559663.6538366734,416751.5653502733,322222.45239792095,474864.88256733905,278075.74506971554,535171.177321236
2019-06-27,218038.65271427433,304276.87418199016,562682.7980828257,417580.93311311386,323365.17788087355,476679.69733695086,279436.30536766606,538018.063397217
2019-06-28,218515.30810797075,305727.7865018782,567585.8778274658,418549.0128586427,325029.0794708263,477293.23320506077,280247.10711686173,542170.6863712327
2019-07-01,218699.0136255642,307469.5336608108,574824.7636090151,421562.5687529295,327979.79861417774,483733.95626690617,281562.5107111638,549553.687728423
2019-07-02,219371.63880441437,307255.39462872426,575924.0734976049,422022.132160827,328834.0774934504,485651.08803859324,282871.19208323734,551700.7960736769
2019-07-03,220148.73055974732,308583.07378918375,578940.9466560432,424260.92475451,331463.0922484521,489305.981537375,285034.53722252883,558317.0334065586
2019-07-05,219642.77668748412,308412.7109978881,579318.1248601513,424848.6075694261,331085.8957278463,488309.13322650053,283324.2234962757,557364.0076520138
2019-07-08,219108.44412470827,307051.9446255928,576480.6550975426,424229.9238053841,329266.61616757646,484884.25973954116,282540.417126975,552770.0293528676
2019-07-09,219353.10697788314,307770.47613086086,578757.2072604004,425699.02808531217,329677.14546221995,487312.3255983307,282709.28375296283,553803.819049914
2019-07-10,219889.79420881678,309061.41147645365,580845.1144982679,427435.6193949413,331252.2221458789,492168.4573159097,282898.9335358184,557772.6268428403
2019-07-11,219572.97115126724,309161.0331802841,584013.442634884,428871.6830661645,332028.84953467693,491810.6936116356,281800.02347277995,559734.1902819705
2019-07-12,219843.6066114818,310033.6857836979,586579.7853178027,430566.143385009,333515.40126951376,494647.74269979383,282693.4245074887,563493.2333565888
2019-07-15,219870.87514532538,310039.0738843749,587095.6482013925,430285.9680747817,333626.2730499741,496232.33404406015,283389.2919147601,563774.2196220887
2019-07-16,219193.7415461163,308964.89911652287,582505.8247342153,427705.2922909096,332550.1756204128,493676.4431274097,282502.9264944919,561046.5747799629
2019-07-17,219006.40717192885,308602.1294648469,582050.1776773599,427123.0694396036,330287.2214648817,491248.49931673397,282538.1235541678,555319.8178681247
2019-07-18,219477.59968817033,309509.11650904705,585076.7440554362,430081.0739957249,331496.3125384379,491810.6936116356,283169.4072471884,558369.12854888
2019-07-19,218547.0027590177,308670.87422230793,580802.057799388,428496.05252875737,329654.91111463355,488206.8162244253,281956.8925752626,553716.6708769756
2019-07-22,218126.1357324056,309267.58382530004,584630.8115365766,429535.326924786,330464.64630936546,492091.8924658479,282586.88941985613,555756.821931314
2019-07-23,218206.50385801334,309970.15954125684,584380.0712038082,428728.4778059062,332827.56129232555,495312.416727589,283190.83383660106,561717.5478490014
2019-07-24,218497.62680994798,311290.22886204295,587233.892015683,429637.50195577194,334391.6520335851,498788.34700882446,284481.9311547782,565677.1532932542
2019-07-25,216470.52936832665,306053.55669613165,585344.1276081884,429462.6550342168,332794.3035076558,494060.0403491064,283122.5652538585,561623.8961553901
2019-07-26,217749.3588808591,306892.62825317937,592814.5667803799,433313.0956108952,335023.96238383325,499146.23276121245,284535.0816193258,567268.0569415172
2019-07-29,217521.36924295907,305946.1104166602,589394.5075896566,432818.85349149257,334413.8488864876,497433.6943109713,284254.8248820933,565718.4757010122
2019-07-30,217151.1406070658,306255.0006007699,587977.2067916803,432292.1850895602,333593.0152653044,495286.7459409848,284104.6411871049,563635.6040741667
2019-07-31,216486.23441372556,305254.4920486667,583801.7664233819,430274.6832516105,329943.2827289456,488436.9582843616,283127.42523240193,554385.7737028516
2019-08-01,216380.51938656147,302720.48165705067,579088.0802313437,427061.60055005806,327070.1775813848,486008.7296947536,283895.3540659175,547144.4899571147
2019-08-02,216199.4907179114,301727.818969124,574462.5751856467,425408.7976474066,324607.5267390995,478852.19444542757,283662.23983932333,540964.9636746732
2019-08-05,214537.219107364,297667.20567882847,561373.7538662226,418875.52757174865,314845.5608028324,461932.0135050306,280559.5575384041,516562.195193812
2019-08-06,215417.34529882696,298344.9338266867,567312.1947168834,420580.52162940777,319260.5973334343,468398.4480361849,283790.8297796053,527427.7174341119
2019-08-07,215525.6914926473,298422.69662447483,570363.592279348,422188.75126156805,319449.15809905325,470928.790214345,283931.0596731807,527894.9791712571
2019-08-08,216812.6196992761,301953.7295379328,581059.4448093183,428116.6381195999,325716.8819533306,481178.14671566495,287447.0925071316,543431.2540507745
2019-08-09,216464.94209194818,300457.8174706799,577381.1971367042,426891.51740041614,323498.28400892037,476654.1892811651,286056.57924906485,537878.9376221558
2019-08-12,215535.13553303294,297548.0482654218,567727.4360589939,421947.50535766955,319560.1423635655,471184.3996473623,286457.1071795593,528057.0457492273
2019-08-13,216528.05881368875,299520.7781165786,574572.3275714025,425307.65482724586,324529.83775394096,481510.3209987441,288633.89758186566,540375.3028699614
2019-08-14,214880.8523679757,295572.98702023603,562539.1272197886,420423.64201151324,314934.3107197583,467120.5636019165,286331.5184344598,516409.0050565776
2019-08-15,215426.74067544242,294894.01543360343,562976.4004565252,419788.0554539176,315766.2802620766,466583.8773628006,288124.93828185555,518455.32018783817
2019-08-16,216471.1069911101,297172.90147682175,569161.3847473587,422647.0635624286,320425.4071852375,474072.6682606151,289560.7453419936,529930.0213753985
2019-08-19,217132.0991271246,297678.0838097921,566825.4925538215,420143.6303103493,324285.8223507498,481612.5973181148,289816.5424159153,539506.742721321
2019-08-20,216801.91628919888,297450.06789264164,567357.6788488949,420820.7805113647,321800.97465556214,477880.8541903389,289773.3938286127,533305.7681776081
2019-08-21,217112.03707140934,298765.67283926223,573389.0034873015,423865.3142176485,324418.8909841127,482123.8161841494,290322.38835336035,539813.5943896794
2019-08-22,217206.62864606167,297834.71842799045,571225.4802664329,422121.32899947057,324319.1551247875,480564.7328956688,289464.4856696604,539564.6626495367
2019-08-23,215996.14531009234,294316.77773803216,561821.1514165574,417295.0630295051,315988.21129641717,465356.8463092854,287107.1230048908,518774.5728940735
2019-08-26,216606.28965530888,295656.4455179956,567219.4510471693,419969.6905194031,319482.378389039,472385.800596978,288431.5487730175,527379.4115065258
2019-08-27,216419.05801823558,295190.5210201094,566583.7829797764,418436.05239814526,318228.9311043619,471388.9929688082,289659.36320467875,524275.7553924669
2019-08-28,216646.00193094934,294928.6438855227,566912.543542079,418025.4767624856,320469.7259016745,473075.8199497406,290985.88414134877,529813.251846499
2019-08-29,216868.00571680948,296483.4029816375,570375.1768779915,419503.85960737546,324563.17052797857,480309.16414535604,292647.58288861334,539964.4191803886
2019-08-30,217016.24802659513,296318.1542350132,569003.950974601,419386.37231717655,324418.8909841127,479158.9827208349,292606.00642230356,539604.3699179763
2019-09-03,216905.48356655403,295243.9090947742,566813.9108329453,418698.82888449193,322522.10991210403,474507.07818036026,291777.98209742806,534872.0097641236
2019-09-04,217010.54664486286,296833.0520715819,571926.1853670252,419796.68718952325,326182.7534014943,481357.02856780204,293939.4087764546,543978.2493676676
2019-09-05,217393.12224771266,298933.6664335175,577659.5229929695,421589.83182080905,330376.0088764915,490174.92342497926,294098.73759595817,554467.9506868816
2019-09-06,217553.85552534182,299073.80567456863,575889.8802393035,421415.47290695144,330631.0852114499,489689.4160282533,295053.7606970748,555110.0901684712
2019-09-09,217119.60240017998,299791.89970742725,568366.3744701741,418486.0957978411,330797.52411353425,488667.0596615931,293090.67237123207,555529.2518175546
2019-09-10,217422.2128395103,299631.85316023417,563895.5609315606,417221.16728345363,330719.9476124276,487261.1467559408,291058.58919447917,555333.8331136183
2019-09-11,217719.24252720777,300219.9011925098,563495.8662166883,416590.4915710043,333071.53920083266,491836.2016674213,292136.8644848968,561256.9035851813
2019-09-12,217700.64456796856,299668.52569912374,564653.980302249,416643.2845885085,334225.2881208686,493881.0771315602,292033.7603670524,564173.166925759
2019-09-13,217480.3512437313,299366.6076900541,564615.1751364239,416422.5830459923,334003.3570865281,492117.4412043382,289550.6852904862,563611.2366697319
2019-09-16,217564.80805442584,300369.69084471645,568024.5065966485,417795.24616383616,332971.7283521396,489919.43604007567,290370.19054535346,561000.0164479747
2019-09-17,217785.33763172652,300150.4696386477,570603.8075077073,418789.56254674634,333814.908804961,492270.8556833942,291422.46325040667,563130.9372182265
2019-09-18,217745.5389108076,299640.20497475367,568895.21417058,418151.20505532314,334014.4555129793,492066.2623619483,291998.57851310447,563635.8768797326
2019-09-19,217806.43567899597,299383.1082768278,569708.0904912407,418419.11068362504,333992.2961547608,492884.2288206857,292319.53004772967,563579.7873493496
2019-09-20,218043.22933770463,298911.3076922938,567095.3985193103,417734.556105411,332414.21989638533,487670.04861990025,292929.65863118734,559585.5101204033
2019-09-23,217927.91468748898,298897.61650721007,568782.444869088,418117.60874223115,332336.268448439,487885.26012724737,292863.5437921682,559388.6751259019
2019-09-24,217694.05082761502,297650.436354889,564781.7625041071,416743.9154101786,329728.5881686087,481405.80713062035,292803.7795195626,552804.800800224
2019-09-25,217791.3089961434,297826.7091287421,567590.9899806278,417724.3946328334,331678.7616705719,486809.6094175579,292197.38612320856,557709.1311174697
2019-09-26,217439.1580138693,297702.3888955851,566382.90620496,418329.2904132942,330987.7721399313,485016.92603924987,292543.8189815358,555966.3099817245
2019-09-27,217230.93880548008,296825.59252945345,556535.1173658336,415938.1609382393,329204.6374549958,478998.4080857689,291853.43155306537,551473.5632954594
2019-09-30,217530.69462854115,297425.6454147874,558188.1917415892,416798.5678832367,330731.4584804023,483557.0678672947,292959.69898402377,555310.0892838445
2019-10-01,217371.7112873998,296000.1193891264,555476.8016776928,416323.39875081595,326797.4787449667,479612.9610214939,291165.80794235494,545402.1477404409
2019-10-02,216153.19127890514,294209.30421627476,550696.4878839449,415154.27310550597,321024.8346976555,471366.33270234463,288364.41843331174,530950.938659962
2019-10-03,216957.81252934094,294892.3071365728,555954.2992809135,417498.72006703285,323654.8618091241,476539.74883311836,290835.3790269583,537475.7392950152
2019-10-04,217713.5624576021,296162.4889633562,561142.7297532142,419214.0900296506,328034.5408527547,483557.0678672947,294046.4922354802,548385.375652827
2019-10-07,217761.48739074505,295306.47146406886,558012.1430898833,418105.4009896021,326619.22901743586,482097.2096953394,292306.2397322579,544836.3455242028
2019-10-08,216840.59797313437,293674.8332781186,553707.2150696007,416260.6096235908,321548.59793784865,474875.05324348964,289912.66451261705,532148.8005415575
2019-10-09,217605.19954095007,294344.9436522595,556693.1587272797,417922.91130630265,324602.05251524184,479510.6033367141,290878.3113503771,539728.8002738934
2019-10-10,218161.68384855607,295210.78754218516,558555.5435202081,418480.9849735444,326797.4787449667,483224.07993012335,290304.0681775671,545204.4346200608
2019-10-11,218892.46807514783,296826.008365505,562615.7690368604,419809.6807292757,330185.348408571,489447.3946185732,290684.34297847934,553682.5365852537
2019-10-14,219073.61655066482,296805.30097932206,561695.4885488126,419586.9165882836,329817.6755376902,489396.2564588879,291316.9695699352,552757.7194389264
2019-10-15,219750.202186696,298298.6136841554,564888.7441376589,421619.6568611156,333082.9750794395,495619.65251274686,291672.3896233703,560966.4344132218
2019-10-16,219654.90884905824,297610.44045852596,563098.2323351906,420803.07909524394,332548.00092874333,494390.4245931831,291524.59920595866,559614.9579151461
2019-10-17,219882.69036047877,297985.1189839482,563483.7859667105,421594.5342196784,333528.82436637033,495696.50214174093,291772.5432728338,562090.7665137704
2019-10-18,219540.07349871803,296925.2846030582,559025.7846027345,419510.1820534419,332068.8188677749,490932.9235771326,290992.0531376625,558399.9808161075
2019-10-21,220164.9423164251,298223.60423461103,560844.8795190064,420295.2456655147,334319.96219785966,495286.6645755757,291341.8288696864,564078.1941302315
2019-10-22,219684.80178088316,297532.7064754207,555157.6144834395,417860.77977733215,333227.8170435648,491342.80182600254,291416.49203676387,561314.1267575595
2019-10-23,219852.93236160124,298189.7234293883,556937.0772409677,419457.3144295986,334197.3170866368,492290.30201619415,292048.6220306193,563763.7755064089
2019-10-24,220419.16474315876,298354.66758374387,563341.266795133,422541.67225987976,334743.46465315216,497079.6327328159,292112.8653227817,565145.735496841
2019-10-25,220411.01392168584,298592.6388418639,564007.4758565805,423095.6964564051,336114.2702986142,501049.12558628863,292292.89376588253,568617.2220822354
2019-10-28,220981.8258390255,299026.48758526985,566251.420830067,423801.8656633815,338008.8016895855,505992.114878194,292281.2883231665,573424.7976831965
2019-10-29,221488.88998523873,299416.6914724088,566662.6254242907,424151.67305139225,337908.46591531695,502073.59745358815,292300.8745037275,573169.4713983216
2019-10-30,221432.36083084764,298753.900221055,567214.2976218481,424272.60125349986,338944.8939692519,504506.6266023392,294488.9793209593,575806.4973080179
2019-10-31,221460.12959780905,298939.7577937853,566231.2866465978,424522.9158649917,338042.17195830704,504737.17548932135,295534.81144631165,573506.1534685906
2019-11-01,222335.63187933905,300890.3116961253,570009.2410284015,426198.0359505167,341173.8404464342,509321.5060574513,296855.52582285844,581475.7115484008
2019-11-04,221603.69391805655,301233.7389099756,567245.6162915704,424818.54329539917,342544.57110252837,512471.68992293475,296008.2718970734,584979.9950943666
2019-11-05,220024.46764929075,301342.37152759545,564356.331231431,420846.4354632993,342165.6123317766,512753.3769696023,294492.54514034675,584009.2456566723
2019-11-06,221654.25327943673,301113.9157685866,568398.460517074,422323.97408933094,342243.63876909076,511600.75458280504,295234.4532506913,584209.0092761953
2019-11-07,224183.81573741703,301927.86254628026,571275.5582130594,424132.28568229073,343447.2181241053,513316.79174564197,293750.8646270996,587290.7695615315
2019-11-08,224530.75216700154,301533.6266974425,572892.3941124144,422635.4954557644,344294.11055063846,515365.69479753636,293711.42960196483,589463.0339387091
2019-11-11,225296.72925854888,301350.5019908839,573548.3670529509,421238.5881306115,343636.6787621393,514674.2515501128,293444.2457307713,587774.6588339038
2019-11-12,225920.69584162993,302322.91923814383,574270.0838881657,422305.00332782243,344361.1135508694,516159.57709514914,294346.2025979269,589633.3271765576
2019-11-13,226321.82110644015,302622.2959109845,576042.3200947936,423742.6045849143,344472.5852462731,516287.64624923764,295147.88410000876,589919.6287828969
2019-11-14,226479.68665455276,303276.2976981619,578867.1085980732,425559.52238451474,344973.9641601439,515877.8086830724,296600.7567309829,591207.568413298
2019-11-15,227585.50014741835,304516.6965627286,582389.6578413527,427125.14333182015,347470.32272330637,519668.29763629416,297777.27323681547,597624.861728207
2019-11-18,228001.0359889787,304489.6603125743,584371.4586821506,427889.86324256775,347726.5613934674,520077.93178893655,298122.17495036573,598285.9308460999
2019-11-19,228904.33656315642,305506.0955973651,586712.8994847136,429258.7395626294,347626.33810325083,520846.30603076343,299041.3811075048,598027.2699133281
2019-11-20,229069.62794002699,305543.2619339124,586597.4843139909,428233.0782516025,346333.55889510293,517721.87431729335,299582.9875381199,594691.2861181945
2019-11-21,228316.41788165068,304685.20251627424,584049.4631487826,426855.4871228684,345776.23791276844,516569.3739786098,298548.57746792946,593255.817666238
2019-11-22,228681.03013856057,304560.64541562356,585290.588581027,427096.667077642,346545.2538807232,516902.1585022581,299102.1046728344,595234.9438185496
2019-11-25,229871.35537915773,306631.48774729355,590624.747263862,429586.8314381773,349231.1855659715,523023.2375540419,300850.70536167367,602155.0807034114
2019-11-26,230294.3001944839,306892.7161241115,592544.2400676061,431015.04536280176,350022.43588151265,524022.1606828511,301956.43188395665,604201.5276587675
2019-11-27,230074.67263015668,307422.1812575641,594582.9275688226,430728.8751542894,351582.5896809568,527684.3363857566,302424.66248878615,608241.1857451104
2019-11-29,229834.46657947422,307083.5464991931,594153.624911896,430687.6883587836,350278.63705698977,525276.9373409052,301490.4384176772,604857.4102961746
2019-12-02,228687.6929907343,305270.5405074046,591222.8839960715,429578.5207877811,347303.20891691075,519898.72447516257,298355.51144832344,597150.5039838818
2019-12-03,228416.64683192494,303042.32934618916,586845.6961225696,427994.93956762657,344973.9641601439,515826.54847527324,299657.2089321325,591143.1753239648
2019-12-04,228332.2754672094,305906.82769397856,592083.6548964431,430936.72248938447,347102.5748630577,518438.94766861654,299537.7342856386,596614.517312102
2019-12-05,228662.81831151352,306050.5233360947,593640.9232557991,431801.58780868223,347726.5613934674,519463.37885321147,299272.6483663369,598223.3187858299
2019-12-06,229308.0374785866,308779.92664645147,600084.3416486896,435146.24529846385,350902.6985767674,525020.7990327281,300245.34754783486,606419.5836286648
2019-12-09,229056.61761404827,308657.0887021932,597009.4485864139,433715.8745413468,349799.4924907053,522639.19282259454,299935.56342390017,603559.791819939
2019-12-10,229344.88133425423,309715.8205551618,600197.7123596186,436251.60756860796,349409.4727881862,522203.76583523426,299743.17903555214,602550.3554906496
