date,R_t,n_indicators
2017-03-27,0.3036,22
2017-03-28,0.2729,22
2017-03-29,0.2852,22
2017-03-30,0.2723,22
2017-03-31,0.2824,22
2017-04-03,0.3014,22
2017-04-04,0.3008,22
2017-04-05,0.3367,22
2017-04-06,0.3193,22
2017-04-07,0.3328,22
2017-04-10,0.3654,22
2017-04-11,0.3819,22
2017-04-12,0.4097,22
2017-04-13,0.4191,22
2017-04-17,0.3824,22
2017-04-18,0.3836,22
2017-04-19,0.3761,22
2017-04-20,0.3627,22
2017-04-21,0.3711,22
2017-04-24,0.2749,22
2017-04-25,0.2677,22
2017-04-26,0.2657,22
2017-04-27,0.2549,22
2017-04-28,0.2552,22
2017-05-01,0.2636,22
2017-05-02,0.2762,22
2017-05-03,0.2666,22
2017-05-04,0.2538,22
2017-05-05,0.2605,22
2017-05-08,0.2584,22
2017-05-09,0.2628,22
2017-05-10,0.2784,22
2017-05-11,0.2918,22
2017-05-12,0.2713,22
2017-05-15,0.2684,22
2017-05-16,0.267,22
2017-05-17,0.3944,22
2017-05-18,0.3751,22
2017-05-19,0.3245,22
2017-05-22,0.3033,22
2017-05-23,0.3101,22
2017-05-24,0.2943,22
2017-05-25,0.2932,22
2017-05-26,0.2864,22
2017-05-30,0.301,22
2017-05-31,0.3061,22
2017-06-01,0.3258,22
2017-06-02,0.3215,22
2017-06-05,0.325,22
2017-06-06,0.3428,22
2017-06-07,0.3327,22
2017-06-08,0.3194,22
2017-06-09,0.3264,22
2017-06-12,0.3315,22
2017-06-13,0.3028,22
2017-06-14,0.3144,22
2017-06-15,0.3177,22
2017-06-16,0.2967,22
2017-06-19,0.2852,22
2017-06-20,0.3234,22
2017-06-21,0.3264,22
2017-06-22,0.319,22
2017-06-23,0.3068,22
2017-06-26,0.3192,22
2017-06-27,0.3634,22
2017-06-28,0.3277,22
2017-06-29,0.375,22
2017-06-30,0.3524,22
2017-07-03,0.3691,22
2017-07-05,0.3511,22
2017-07-06,0.4083,22
2017-07-07,0.3354,22
2017-07-10,0.3179,22
2017-07-11,0.315,22
2017-07-12,0.3002,22
2017-07-13,0.277,22
2017-07-14,0.2638,22
2017-07-17,0.2719,22
2017-07-18,0.2763,22
2017-07-19,0.2859,22
2017-07-20,0.2949,22
2017-07-21,0.276,22
2017-07-24,0.2867,22
2017-07-25,0.2814,22
2017-07-26,0.2894,22
2017-07-27,0.3019,22
2017-07-28,0.3053,22
2017-07-31,0.3087,22
2017-08-01,0.2533,22
2017-08-02,0.2583,22
2017-08-03,0.2682,22
2017-08-04,0.2535,22
2017-08-07,0.2581,22
2017-08-08,0.3017,22
2017-08-09,0.3102,22
2017-08-10,0.4098,22
2017-08-11,0.4046,22
2017-08-14,0.3331,22
2017-08-15,0.3239,22
2017-08-16,0.3135,22
2017-08-17,0.4043,22
2017-08-18,0.4329,22
2017-08-21,0.401,22
2017-08-22,0.331,22
2017-08-23,0.3814,22
2017-08-24,0.383,22
2017-08-25,0.3521,22
2017-08-28,0.3594,22
2017-08-29,0.3644,22
2017-08-30,0.3454,22
2017-08-31,0.3171,22
2017-09-01,0.2961,22
2017-09-05,0.3684,22
2017-09-06,0.3366,22
2017-09-07,0.3404,22
2017-09-08,0.3806,22
2017-09-11,0.3113,22
2017-09-12,0.3032,22
2017-09-13,0.3027,22
2017-09-14,0.3129,22
2017-09-15,0.2879,22
2017-09-18,0.2929,22
2017-09-19,0.2936,22
2017-09-20,0.2795,22
2017-09-21,0.2785,22
2017-09-22,0.2763,22
2017-09-25,0.3132,22
2017-09-26,0.3101,22
2017-09-27,0.3113,22
2017-09-28,0.2907,22
2017-09-29,0.2622,22
2017-10-02,0.2668,22
2017-10-03,0.262,22
2017-10-04,0.2625,22
2017-10-05,0.2594,22
2017-10-06,0.2784,22
2017-10-09,0.3045,22
2017-10-10,0.2946,22
2017-10-11,0.2973,22
2017-10-12,0.3157,22
2017-10-13,0.2948,22
2017-10-16,0.2837,22
2017-10-17,0.2978,22
2017-10-18,0.2816,22
2017-10-19,0.2736,22
2017-10-20,0.2732,22
2017-10-23,0.3014,22
2017-10-24,0.3099,22
2017-10-25,0.3258,22
2017-10-26,0.3346,22
2017-10-27,0.2846,22
2017-10-30,0.3268,22
2017-10-31,0.3206,22
2017-11-01,0.3418,22
2017-11-02,0.3459,22
2017-11-03,0.3076,22
2017-11-06,0.3221,22
2017-11-07,0.3521,22
2017-11-08,0.3405,22
2017-11-09,0.3806,22
2017-11-10,0.3923,22
2017-11-13,0.4031,22
2017-11-14,0.4046,22
2017-11-15,0.4407,22
2017-11-16,0.389,22
2017-11-17,0.3699,22
2017-11-20,0.34,22
2017-11-21,0.3188,22
2017-11-22,0.3257,22
2017-11-24,0.3049,22
2017-11-27,0.3078,22
2017-11-28,0.333,22
2017-11-29,0.3483,22
2017-11-30,0.3675,22
2017-12-01,0.3643,22
2017-12-04,0.3762,22
2017-12-05,0.3547,22
2017-12-06,0.3609,22
2017-12-07,0.3271,22
2017-12-08,0.2951,22
2017-12-11,0.3009,22
2017-12-12,0.3284,22
2017-12-13,0.3299,22
2017-12-14,0.3492,22
2017-12-15,0.3125,22
2017-12-18,0.3091,22
2017-12-19,0.337,22
2017-12-20,0.3188,22
2017-12-21,0.334,22
2017-12-22,0.3412,22
2017-12-26,0.3517,22
2017-12-27,0.3624,22
2017-12-28,0.3498,22
2017-12-29,0.4078,22
2018-01-02,0.3294,22
2018-01-03,0.3166,22
2018-01-04,0.3286,22
2018-01-05,0.3259,22
2018-01-08,0.3358,22
2018-01-09,0.3556,22
2018-01-10,0.3379,22
2018-01-11,0.3472,22
2018-01-12,0.3546,22
2018-01-16,0.4132,22
2018-01-17,0.3849,22
2018-01-18,0.4102,22
2018-01-19,0.3861,22
2018-01-22,0.3869,22
2018-01-23,0.3862,22
2018-01-24,0.3981,22
2018-01-25,0.3992,22
2018-01-26,0.38,22
2018-01-29,0.4549,22
2018-01-30,0.4628,22
2018-01-31,0.4601,22
2018-02-01,0.4858,22
2018-02-02,0.5182,22
2018-02-05,0.5535,22
2018-02-06,0.5248,22
2018-02-07,0.4985,22
2018-02-08,0.5354,22
2018-02-09,0.5649,22
2018-02-12,0.5204,22
2018-02-13,0.5278,22
2018-02-14,0.559,22
2018-02-15,0.5443,22
2018-02-16,0.5449,22
2018-02-20,0.5723,22
2018-02-21,0.5678,22
2018-02-22,0.5478,22
2018-02-23,0.5246,22
2018-02-26,0.546,22
2018-02-27,0.5674,22
2018-02-28,0.5581,22
2018-03-01,0.5963,22
2018-03-02,0.6282,22
2018-03-05,0.6133,22
2018-03-06,0.6066,22
2018-03-07,0.5933,22
2018-03-08,0.5746,22
2018-03-09,0.5593,22
2018-03-12,0.5462,22
2018-03-13,0.5682,22
2018-03-14,0.5811,22
2018-03-15,0.5744,22
2018-03-16,0.5703,22
2018-03-19,0.615,22
2018-03-20,0.6093,22
2018-03-21,0.6162,22
2018-03-22,0.676,22
2018-03-23,0.7004,22
2018-03-26,0.6842,22
2018-03-27,0.6971,22
2018-03-28,0.6891,22
2018-03-29,0.6744,22
2018-04-02,0.7178,22
2018-04-03,0.688,22
2018-04-04,0.6666,22
2018-04-05,0.6402,22
2018-04-06,0.6833,22
2018-04-09,0.6903,22
2018-04-10,0.6721,22
2018-04-11,0.6808,22
2018-04-12,0.6575,22
2018-04-13,0.6388,22
2018-04-16,0.6183,22
2018-04-17,0.6019,22
2018-04-18,0.5753,22
2018-04-19,0.5906,22
2018-04-20,0.6003,22
2018-04-23,0.6179,22
2018-04-24,0.6402,22
2018-04-25,0.6252,22
2018-04-26,0.5933,22
2018-04-27,0.5761,22
2018-04-30,0.5902,22
2018-05-01,0.5697,22
2018-05-02,0.5905,22
2018-05-03,0.5919,22
2018-05-04,0.5501,22
2018-05-07,0.5593,22
2018-05-08,0.5577,22
2018-05-09,0.541,22
2018-05-10,0.5397,22
2018-05-11,0.5036,22
2018-05-14,0.5062,22
2018-05-15,0.5063,22
2018-05-16,0.4886,22
2018-05-17,0.4826,22
2018-05-18,0.4876,22
2018-05-21,0.4852,22
2018-05-22,0.4822,22
2018-05-23,0.4803,22
2018-05-24,0.4749,22
2018-05-25,0.4902,22
2018-05-29,0.5576,22
2018-05-30,0.5153,22
2018-05-31,0.5313,22
2018-06-01,0.5212,22
2018-06-04,0.5099,22
2018-06-05,0.5055,22
2018-06-06,0.4752,22
2018-06-07,0.4984,22
2018-06-08,0.4819,22
2018-06-11,0.4679,22
2018-06-12,0.4584,22
2018-06-13,0.4744,22
2018-06-14,0.4682,22
2018-06-15,0.4822,22
2018-06-18,0.483,22
2018-06-19,0.5033,22
2018-06-20,0.4855,22
2018-06-21,0.5233,22
2018-06-22,0.5163,22
2018-06-25,0.5947,22
2018-06-26,0.5711,22
2018-06-27,0.619,22
2018-06-28,0.5858,22
2018-06-29,0.5716,22
2018-07-02,0.5615,22
2018-07-03,0.5936,22
2018-07-05,0.5553,22
2018-07-06,0.505,22
2018-07-09,0.502,22
2018-07-10,0.4969,22
2018-07-11,0.537,22
2018-07-12,0.5113,22
2018-07-13,0.4715,22
2018-07-16,0.471,22
2018-07-17,0.4541,22
2018-07-18,0.4514,22
2018-07-19,0.4631,22
2018-07-20,0.4452,22
2018-07-23,0.4347,22
2018-07-24,0.4291,22
2018-07-25,0.4185,22
2018-07-26,0.4156,22
2018-07-27,0.4102,22
2018-07-30,0.4416,22
2018-07-31,0.4065,22
2018-08-01,0.3758,22
2018-08-02,0.3568,22
2018-08-03,0.337,22
2018-08-06,0.3383,22
2018-08-07,0.3415,22
2018-08-08,0.3361,22
2018-08-09,0.3483,22
2018-08-10,0.3594,22
2018-08-13,0.3938,22
2018-08-14,0.3623,22
2018-08-15,0.3995,22
2018-08-16,0.3708,22
2018-08-17,0.3591,22
2018-08-20,0.356,22
2018-08-21,0.3629,22
2018-08-22,0.3427,22
2018-08-23,0.3486,22
2018-08-24,0.3225,22
2018-08-27,0.3285,22
2018-08-28,0.3352,22
2018-08-29,0.3314,22
2018-08-30,0.3556,22
2018-08-31,0.3291,22
2018-09-04,0.3448,22
2018-09-05,0.3568,22
2018-09-06,0.3757,22
2018-09-07,0.3716,22
2018-09-10,0.3602,22
2018-09-11,0.3437,22
2018-09-12,0.3479,22
2018-09-13,0.3187,22
2018-09-14,0.3102,22
2018-09-17,0.3414,22
2018-09-18,0.3165,22
2018-09-19,0.2997,22
2018-09-20,0.2983,22
2018-09-21,0.3035,22
2018-09-24,0.323,22
2018-09-25,0.327,22
2018-09-26,0.3278,22
2018-09-27,0.3153,22
2018-09-28,0.3145,22
2018-10-01,0.3644,22
2018-10-02,0.379,22
2018-10-03,0.3742,22
2018-10-04,0.4231,22
2018-10-05,0.4553,22
2018-10-08,0.4714,22
2018-10-09,0.4878,22
2018-10-10,0.5688,22
2018-10-11,0.5707,22
2018-10-12,0.5963,22
2018-10-15,0.594,22
2018-10-16,0.5516,22
2018-10-17,0.5431,22
2018-10-18,0.5889,22
2018-10-19,0.5928,22
2018-10-22,0.5881,22
2018-10-23,0.5856,22
2018-10-24,0.6282,22
2018-10-25,0.6112,22
2018-10-26,0.6612,22
2018-10-29,0.6646,22
2018-10-30,0.6451,22
2018-10-31,0.6163,22
2018-11-01,0.6238,22
2018-11-02,0.6385,22
2018-11-05,0.648,22
2018-11-06,0.649,22
2018-11-07,0.5952,22
2018-11-08,0.5944,22
2018-11-09,0.6053,22
2018-11-12,0.656,22
2018-11-13,0.6453,22
2018-11-14,0.6625,22
2018-11-15,0.6433,22
2018-11-16,0.6633,22
2018-11-19,0.698,22
2018-11-20,0.718,22
2018-11-21,0.6909,22
2018-11-23,0.7115,22
2018-11-26,0.6698,22
2018-11-27,0.6714,22
2018-11-28,0.6585,22
2018-11-29,0.6635,22
2018-11-30,0.6566,22
2018-12-03,0.6245,22
2018-12-04,0.7036,22
2018-12-06,0.7028,22
2018-12-07,0.7476,22
2018-12-10,0.7373,22
2018-12-11,0.7279,22
2018-12-12,0.7229,22
2018-12-13,0.7148,22
2018-12-14,0.735,22
2018-12-17,0.7592,22
2018-12-18,0.7642,22
2018-12-19,0.7661,22
2018-12-20,0.7789,22
2018-12-21,0.7817,22
2018-12-24,0.7933,22
2018-12-26,0.7693,22
2018-12-27,0.7658,22
2018-12-28,0.7559,22
2018-12-31,0.743,22
2019-01-02,0.7865,22
2019-01-03,0.8025,22
2019-01-04,0.7678,22
2019-01-07,0.7642,22
2019-01-08,0.7526,22
2019-01-09,0.7461,22
2019-01-10,0.7398,22
2019-01-11,0.6957,22
2019-01-14,0.6994,22
2019-01-15,0.6935,22
2019-01-16,0.6875,22
2019-01-17,0.6679,22
2019-01-18,0.653,22
2019-01-22,0.7159,22
2019-01-23,0.6904,22
2019-01-24,0.6666,22
2019-01-25,0.6317,22
2019-01-28,0.6596,22
2019-01-29,0.6716,22
2019-01-30,0.6434,22
2019-01-31,0.6308,22
2019-02-01,0.5795,22
2019-02-04,0.5632,22
2019-02-05,0.5709,22
2019-02-06,0.5763,22
2019-02-07,0.5933,22
2019-02-08,0.5496,22
2019-02-11,0.5489,22
2019-02-12,0.5382,22
2019-02-13,0.5431,22
2019-02-14,0.5522,22
2019-02-15,0.5105,22
2019-02-19,0.5201,22
2019-02-20,0.5156,22
2019-02-21,0.5205,22
2019-02-22,0.4981,22
2019-02-25,0.5024,22
2019-02-26,0.509,22
2019-02-27,0.5051,22
2019-02-28,0.5006,22
2019-03-01,0.473,22
2019-03-04,0.4941,22
2019-03-05,0.4888,22
2019-03-06,0.5115,22
2019-03-07,0.5368,22
2019-03-08,0.5304,22
2019-03-11,0.481,22
2019-03-12,0.483,22
2019-03-13,0.4737,22
2019-03-14,0.4789,22
2019-03-15,0.4713,22
2019-03-18,0.4771,22
2019-03-19,0.4846,22
2019-03-20,0.4957,22
2019-03-21,0.4861,22
2019-03-22,0.5606,22
2019-03-25,0.5523,22
2019-03-26,0.5133,22
2019-03-27,0.5238,22
2019-03-28,0.5035,22
2019-03-29,0.5084,22
2019-04-01,0.4708,22
2019-04-02,0.4653,22
2019-04-03,0.4687,22
2019-04-04,0.4649,22
2019-04-05,0.4244,22
2019-04-08,0.4291,22
2019-04-09,0.4585,22
2019-04-10,0.4545,22
2019-04-11,0.4475,22
2019-04-12,0.4374,22
2019-04-15,0.4337,22
2019-04-16,0.4316,22
2019-04-17,0.4359,22
2019-04-18,0.4381,22
2019-04-22,0.4318,22
2019-04-23,0.4254,22
2019-04-24,0.4466,22
2019-04-25,0.4468,22
2019-04-26,0.439,22
2019-04-29,0.4437,22
2019-04-30,0.4486,22
2019-05-01,0.4542,22
2019-05-02,0.4374,22
2019-05-03,0.4081,22
2019-05-06,0.4633,22
2019-05-07,0.5446,22
2019-05-08,0.5376,22
2019-05-09,0.5342,22
2019-05-10,0.5086,22
2019-05-13,0.5894,22
2019-05-14,0.5493,22
2019-05-15,0.5183,22
2019-05-16,0.4981,22
2019-05-17,0.5278,22
2019-05-20,0.536,22
2019-05-21,0.5025,22
2019-05-22,0.4956,22
2019-05-23,0.5423,22
2019-05-24,0.5112,22
2019-05-28,0.5498,22
2019-05-29,0.5538,22
2019-05-30,0.542,22
2019-05-31,0.5974,22
2019-06-03,0.6003,22
2019-06-04,0.5556,22
2019-06-05,0.5383,22
2019-06-06,0.5308,22
2019-06-07,0.5296,22
2019-06-10,0.5143,22
2019-06-11,0.5113,22
2019-06-12,0.5132,22
2019-06-13,0.5107,22
2019-06-14,0.4904,22
2019-06-17,0.4898,22
2019-06-18,0.4861,22
2019-06-19,0.4667,22
2019-06-20,0.4662,22
2019-06-21,0.4765,22
2019-06-24,0.4805,22
2019-06-25,0.5035,22
2019-06-26,0.4989,22
2019-06-27,0.4933,22
2019-06-28,0.4813,22
2019-07-01,0.5074,22
2019-07-02,0.4904,22
2019-07-03,0.4916,22
2019-07-05,0.4822,22
2019-07-08,0.4969,22
2019-07-09,0.4968,22
2019-07-10,0.4849,22
2019-07-11,0.4819,22
2019-07-12,0.4643,22
2019-07-15,0.4633,22
2019-07-16,0.4748,22
2019-07-17,0.4988,22
2019-07-18,0.4717,22
2019-07-19,0.5,22
2019-07-22,0.4774,22
2019-07-23,0.4649,22
2019-07-24,0.4674,22
2019-07-25,0.4766,22
2019-07-26,0.457,22
2019-07-29,0.4727,22
2019-07-30,0.5023,22
2019-07-31,0.5478,22
2019-08-01,0.5942,22
2019-08-02,0.6199,22
2019-08-05,0.6837,22
2019-08-06,0.6586,22
2019-08-07,0.6439,22
2019-08-08,0.5977,22
2019-08-09,0.6525,22
2019-08-12,0.6966,22
2019-08-13,0.6442,22
2019-08-14,0.7131,22
2019-08-15,0.707,22
2019-08-16,0.6772,22
2019-08-19,0.6517,22
2019-08-20,0.6641,22
2019-08-21,0.629,22
2019-08-22,0.6435,22
2019-08-23,0.6984,22
2019-08-26,0.6912,22
2019-08-27,0.701,22
2019-08-28,0.6858,22
2019-08-29,0.6581,22
2019-08-30,0.6835,22
2019-09-03,0.6915,22
2019-09-04,0.6477,22
2019-09-05,0.6131,22
2019-09-06,0.5931,22
2019-09-09,0.5929,22
2019-09-10,0.586,22
2019-09-11,0.581,22
2019-09-12,0.566,22
2019-09-13,0.5458,22
2019-09-16,0.5686,22
2019-09-17,0.5639,22
2019-09-18,0.5525,22
2019-09-19,0.5459,22
2019-09-20,0.5875,22
2019-09-23,0.57,22
2019-09-24,0.6197,22
2019-09-25,0.5875,22
2019-09-26,0.5934,22
2019-09-27,0.6274,22
2019-09-30,0.6012,22
2019-10-01,0.6943,22
2019-10-02,0.7255,22
2019-10-03,0.6938,22
2019-10-04,0.6632,22
2019-10-07,0.6665,22
2019-10-08,0.7114,22
2019-10-09,0.6749,22
2019-10-10,0.6452,22
2019-10-11,0.5898,22
2019-10-14,0.5616,22
2019-10-15,0.5318,22
2019-10-16,0.5379,22
2019-10-17,0.5346,22
2019-10-18,0.5219,22
2019-10-21,0.5023,22
2019-10-22,0.5255,22
2019-10-23,0.5134,22
2019-10-24,0.5145,22
2019-10-25,0.4851,22
2019-10-28,0.4741,22
2019-10-29,0.4687,22
2019-10-30,0.4578,22
2019-10-31,0.4719,22
2019-11-01,0.4152,22
2019-11-04,0.4188,22
2019-11-05,0.4278,22
2019-11-06,0.4284,22
2019-11-07,0.4224,22
2019-11-08,0.4061,22
2019-11-11,0.4097,22
2019-11-12,0.4147,22
2019-11-13,0.4242,22
2019-11-14,0.4207,22
2019-11-15,0.4021,22
2019-11-18,0.4045,22
2019-11-19,0.414,22
2019-11-20,0.4257,22
2019-11-21,0.4333,22
2019-11-22,0.4284,22
2019-11-25,0.4056,22
2019-11-26,0.4015,22
2019-11-27,0.4012,22
2019-11-29,0.4053,22
2019-12-02,0.4581,22
2019-12-03,0.5023,22
2019-12-04,0.4726,22
2019-12-05,0.4632,22
2019-12-06,0.45,22
2019-12-09,0.4912,22
2019-12-10,0.4823,22
2019-12-11,0.4797,22
2019-12-12,0.4563,22
2019-12-13,0.4354,22
2019-12-16,0.4192,22
2019-12-17,0.4325,22
2019-12-18,0.4424,22
2019-12-19,0.4395,22
2019-12-20,0.4374,22
2019-12-23,0.4362,22
2019-12-24,0.4392,22
2019-12-26,0.4313,22
2019-12-27,0.4412,22
2019-12-30,0.4731,22
2019-12-31,0.4412,22
2020-01-02,0.3923,22
2020-01-03,0.4218,22
2020-01-06,0.4179,22
2020-01-07,0.4178,22
2020-01-08,0.4036,22
2020-01-09,0.3842,22
2020-01-10,0.3715,22
2020-01-13,0.3634,22
2020-01-14,0.3654,22
2020-01-15,0.3711,22
2020-01-16,0.369,22
2020-01-17,0.3405,22
2020-01-21,0.3596,22
2020-01-22,0.355,22
2020-01-23,0.3631,22
2020-01-24,0.4259,22
2020-01-27,0.5145,22
2020-01-28,0.4846,22
2020-01-29,0.4881,22
2020-01-30,0.4595,22
2020-01-31,0.5339,22
2020-02-03,0.5298,22
2020-02-04,0.4713,22
2020-02-05,0.4412,22
2020-02-06,0.4376,22
2020-02-07,0.4433,22
2020-02-10,0.4373,22
2020-02-11,0.4312,22
2020-02-12,0.4025,22
2020-02-13,0.4224,22
2020-02-14,0.4432,22
2020-02-18,0.4803,22
2020-02-19,0.4557,22
2020-02-20,0.4939,22
2020-02-21,0.5894,22
2020-02-24,0.6551,22
2020-02-25,0.6633,22
2020-02-26,0.6583,22
2020-02-27,0.6585,22
2020-02-28,0.692,22
2020-03-02,0.6796,22
2020-03-03,0.6895,22
2020-03-04,0.663,22
2020-03-05,0.6749,22
2020-03-06,0.6647,22
2020-03-09,0.6832,22
2020-03-10,0.6766,22
2020-03-11,0.6743,22
2020-03-12,0.6969,22
2020-03-13,0.6677,22
2020-03-16,0.7102,22
2020-03-17,0.7147,22
2020-03-18,0.7163,22
2020-03-19,0.7104,22
2020-03-20,0.6917,22
2020-03-23,0.7027,22
2020-03-24,0.6924,22
2020-03-25,0.6941,22
2020-03-26,0.6921,22
2020-03-27,0.7016,22
2020-03-30,0.6963,22
2020-03-31,0.6829,22
2020-04-01,0.8572,22
2020-04-02,0.8476,22
2020-04-03,0.8347,22
2020-04-06,0.8315,22
2020-04-07,0.8351,22
2020-04-08,0.8265,22
2020-04-09,0.8196,22
2020-04-13,0.8172,22
2020-04-14,0.7985,22
2020-04-15,0.8081,22
2020-04-16,0.7982,22
2020-04-17,0.7733,22
2020-04-20,0.7909,22
2020-04-21,0.8007,22
2020-04-22,0.7735,22
2020-04-23,0.7676,22
2020-04-24,0.7404,22
2020-04-27,0.7233,22
2020-04-28,0.7252,22
2020-04-29,0.7016,22
2020-04-30,0.7141,22
2020-05-01,0.6511,22
2020-05-04,0.6484,22
2020-05-05,0.6421,22
2020-05-06,0.6428,22
2020-05-07,0.6261,22
2020-05-08,0.5991,22
2020-05-11,0.6108,22
2020-05-12,0.6478,22
2020-05-13,0.6659,22
2020-05-14,0.6511,22
2020-05-15,0.6376,22
2020-05-18,0.6097,22
2020-05-19,0.616,22
2020-05-20,0.6025,22
2020-05-21,0.6137,22
2020-05-22,0.5845,22
2020-05-26,0.5635,22
2020-05-27,0.558,22
2020-05-28,0.5493,22
2020-05-29,0.5303,22
2020-06-01,0.5034,22
2020-06-02,0.4929,22
2020-06-03,0.4851,22
2020-06-04,0.4872,22
2020-06-05,0.4633,22
2020-06-08,0.4717,22
2020-06-09,0.493,22
2020-06-10,0.4945,22
2020-06-11,0.5557,22
2020-06-12,0.5302,22
2020-06-15,0.5165,22
2020-06-16,0.5152,22
2020-06-17,0.5124,22
2020-06-18,0.5189,22
2020-06-19,0.5515,22
2020-06-22,0.5157,22
2020-06-23,0.5132,22
2020-06-24,0.5306,22
2020-06-25,0.5247,22
2020-06-26,0.5322,22
2020-06-29,0.516,22
2020-06-30,0.504,22
2020-07-01,0.4825,22
2020-07-02,0.4775,22
2020-07-06,0.4756,22
2020-07-07,0.4896,22
2020-07-08,0.4712,22
2020-07-09,0.4826,22
2020-07-10,0.4591,22
2020-07-13,0.5082,22
2020-07-14,0.4809,22
2020-07-15,0.4403,22
2020-07-16,0.4598,22
2020-07-17,0.452,22
2020-07-20,0.4431,22
2020-07-21,0.459,22
2020-07-22,0.4487,22
2020-07-23,0.4606,22
2020-07-24,0.4525,22
2020-07-27,0.4413,22
2020-07-28,0.4477,22
2020-07-29,0.4378,22
2020-07-30,0.4423,22
2020-07-31,0.438,22
2020-08-03,0.4374,22
2020-08-04,0.4371,22
2020-08-05,0.4342,22
2020-08-06,0.4305,22
2020-08-07,0.4244,22
2020-08-10,0.4283,22
2020-08-11,0.4376,22
2020-08-12,0.4253,22
2020-08-13,0.4241,22
2020-08-14,0.4169,22
2020-08-17,0.4137,22
2020-08-18,0.4177,22
2020-08-19,0.4217,22
2020-08-20,0.4123,22
2020-08-21,0.4114,22
2020-08-24,0.4073,22
2020-08-25,0.3983,22
2020-08-26,0.4061,22
2020-08-27,0.4112,22
2020-08-28,0.3981,22
2020-08-31,0.4186,22
2020-09-01,0.413,22
2020-09-02,0.4108,22
2020-09-03,0.4447,22
2020-09-04,0.4449,22
2020-09-08,0.4673,22
2020-09-09,0.4505,22
2020-09-10,0.4664,22
2020-09-11,0.4619,22
2020-09-14,0.437,22
2020-09-15,0.4261,22
2020-09-16,0.4176,22
2020-09-17,0.4101,22
2020-09-18,0.4247,22
2020-09-21,0.4422,22
2020-09-22,0.4294,22
2020-09-23,0.4427,22
2020-09-24,0.4391,22
2020-09-25,0.4304,22
2020-09-28,0.437,22
2020-09-29,0.4441,22
2020-09-30,0.4469,22
2020-10-01,0.4361,22
2020-10-02,0.4362,22
2020-10-05,0.4357,22
2020-10-06,0.4508,22
2020-10-07,0.436,22
2020-10-08,0.4297,22
2020-10-09,0.429,22
2020-10-12,0.4232,22
2020-10-13,0.4352,22
2020-10-14,0.4485,22
2020-10-15,0.4488,22
2020-10-16,0.4492,22
2020-10-19,0.4605,22
2020-10-20,0.4574,22
2020-10-21,0.4547,22
2020-10-22,0.4529,22
2020-10-23,0.4474,22
2020-10-26,0.4891,22
2020-10-27,0.4916,22
2020-10-28,0.5207,22
2020-10-29,0.5084,22
2020-10-30,0.5134,22
2020-11-02,0.4973,22
2020-11-03,0.4782,22
2020-11-04,0.4458,22
2020-11-05,0.4422,22
2020-11-06,0.42,22
2020-11-09,0.4182,22
2020-11-10,0.4198,22
2020-11-11,0.4054,22
2020-11-12,0.4124,22
2020-11-13,0.3907,22
2020-11-16,0.3845,22
2020-11-17,0.3914,22
2020-11-18,0.3833,22
2020-11-19,0.3749,22
2020-11-20,0.3847,22
2020-11-23,0.3697,22
2020-11-24,0.3552,22
2020-11-25,0.3541,22
2020-11-27,0.3547,22
2020-11-30,0.3472,22
2020-12-01,0.313,22
2020-12-02,0.3083,22
2020-12-03,0.3176,22
2020-12-04,0.3055,22
2020-12-07,0.3127,22
2020-12-08,0.3049,22
2020-12-09,0.3199,22
2020-12-10,0.3212,22
2020-12-11,0.3196,22
2020-12-14,0.3326,22
2020-12-15,0.3138,22
2020-12-16,0.2984,22
2020-12-17,0.2905,22
2020-12-18,0.2886,22
2020-12-21,0.3149,22
2020-12-22,0.3104,22
2020-12-23,0.3049,22
2020-12-24,0.2936,22
2020-12-28,0.2942,22
2020-12-29,0.3018,22
2020-12-30,0.2986,22
2020-12-31,0.2955,22
2021-01-04,0.2712,22
2021-01-05,0.2555,22
2021-01-06,0.2503,22
2021-01-07,0.2265,22
2021-01-08,0.2266,22
2021-01-11,0.2556,22
2021-01-12,0.2367,22
2021-01-13,0.2358,22
2021-01-14,0.2484,22
2021-01-15,0.2576,22
2021-01-19,0.2386,22
2021-01-20,0.2178,22
2021-01-21,0.2159,22
2021-01-22,0.2161,22
2021-01-25,0.2274,22
2021-01-26,0.2257,22
2021-01-27,0.3326,22
2021-01-28,0.2751,22
2021-01-29,0.3167,22
2021-02-01,0.2596,22
2021-02-02,0.2276,22
2021-02-03,0.219,22
2021-02-04,0.2139,22
2021-02-05,0.2048,22
2021-02-08,0.201,22
2021-02-09,0.1955,22
2021-02-10,0.2059,22
2021-02-11,0.2088,22
2021-02-12,0.2046,22
2021-02-16,0.21,22
2021-02-17,0.2021,22
2021-02-18,0.2055,22
2021-02-19,0.2021,22
2021-02-22,0.2144,22
2021-02-23,0.2164,22
2021-02-24,0.2019,22
2021-02-25,0.2538,22
2021-02-26,0.2627,22
2021-03-01,0.2222,22
2021-03-02,0.2267,22
2021-03-03,0.2511,22
2021-03-04,0.2761,22
2021-03-05,0.2506,22
2021-03-08,0.2542,22
2021-03-09,0.2442,22
2021-03-10,0.2335,22
2021-03-11,0.226,22
2021-03-12,0.2159,22
2021-03-15,0.2139,22
2021-03-16,0.2155,22
2021-03-17,0.2084,22
2021-03-18,0.2282,22
2021-03-19,0.2305,22
2021-03-22,0.2088,22
2021-03-23,0.2258,22
