date,tier,R_t,cash_pct,n_holdings,turnover,holdings
2018-10-01,2_balanced,0.226,0.308,20,0.55,"BRO,META,FICO,MU,FISV,EQT,LVS,SPG,MPWR,SCHW,CDNS,GEN,PAYX,ICE,NXPI,NDAQ,EBAY,NEM,IBKR,ABBV"
2018-11-01,2_balanced,0.619,0.584,20,0.5,"TPL,FISV,MU,GEN,EQT,BMY,NVDA,PAYX,FICO,AMP,NEM,GILD,EOG,PTC,ABBV,CPAY,RCL,SCHW,META,APA"
2018-12-03,2_balanced,0.506,0.504,20,0.45,"TPL,FISV,GEN,NVDA,CPAY,MO,TPR,GS,SCHW,CF,META,MU,EQT,BMY,NTAP,EXPE,ZTS,PM,MS,GILD"
2019-01-02,2_balanced,0.805,0.713,20,0.65,"GEN,FISV,NVDA,SPG,MU,ADBE,PM,MO,IT,JNJ,EOG,AON,FDS,VICI,TPL,MNST,PODD,FTNT,AXP,RCL"
2019-02-01,2_balanced,0.566,0.546,20,0.7,"NEM,PTC,NVDA,ABBV,FISV,MU,EQT,ADBE,CF,V,AMGN,IBKR,MSFT,MO,BRO,RMD,EOG,MS,LLY,ZTS"
2019-03-01,2_balanced,0.41,0.437,20,0.65,"NEM,GEN,FISV,BKNG,META,SPG,MU,LVS,KO,VICI,AVGO,TPL,GILD,SCHW,EXPE,ICE,EQT,ABBV,NVDA,EOG"
2019-04-01,2_balanced,0.451,0.466,20,0.55,"META,CME,MU,NEM,SCHW,EXPE,GEN,BMY,FISV,IBKR,TPR,NXPI,MNST,LVS,GS,STX,ADBE,WDC,FSLR,BKNG"
2019-05-01,2_balanced,0.47,0.479,20,0.65,"NEM,MU,FISV,EQT,TPL,GEN,LLY,PTC,NVDA,INCY,ABBV,TPR,AMGN,FICO,EOG,STX,INTU,WDC,SPG,EBAY"
2019-06-03,2_balanced,0.735,0.664,20,0.6,"TPL,META,MU,LVS,NVDA,AVGO,GEN,EQT,FISV,GDDY,BKNG,FTNT,CPAY,MS,ORCL,EOG,ADBE,SCHW,GS,SPG"
2019-07-01,2_balanced,0.482,0.488,20,0.6,"AMP,TPL,PAYX,SCHW,FISV,EQT,RCL,MU,LLY,MO,GDDY,SPG,MA,VST,PTC,FICO,NVDA,ALGN,ABBV,ADSK"
2019-08-01,2_balanced,0.625,0.588,20,0.65,"GEN,TPL,CPAY,PCG,PTC,ADSK,NVDA,ADBE,LVS,ABBV,NEM,DECK,EOG,AMP,ORCL,FTNT,EQT,IT,META,RJF"
2019-09-03,2_balanced,0.76,0.682,20,0.5,"ADBE,EQT,TPL,FISV,TPR,ADSK,EOG,PTC,PAYX,META,MO,GILD,FICO,ORCL,FTNT,RCL,SPG,MAR,CF,CPAY"
2019-10-01,2_balanced,0.653,0.607,20,0.5,"MU,GEN,META,SCHW,EQT,TPL,FICO,FISV,GS,SPG,FSLR,EOG,RCL,GILD,MS,ADBE,AVGO,NEM,EBAY,BKNG"
2019-11-01,2_balanced,0.393,0.425,20,0.55,"FISV,GEN,TPL,CME,ADBE,FICO,EBAY,CPAY,EIX,CF,INTU,ORCL,FSLR,ICE,NEM,MA,ANET,ZTS,WDC,MU"
2019-12-02,2_balanced,0.426,0.448,20,0.7,"WDC,MU,GEN,LVS,EQT,TPL,ORCL,GDDY,FISV,EOG,GS,GOOG,GOOGL,AVGO,SPG,TPR,NVDA,BKNG,APA,KLAC"
2020-01-02,2_balanced,0.29,0.353,20,0.65,"FISV,CPAY,VST,SCHW,GEN,SPG,INCY,PAYX,ORCL,MO,EXPE,GILD,AVGO,ICE,PTC,CME,PODD,UHS,EQT,GOOG"
2020-02-03,2_balanced,0.594,0.566,20,0.8,"NTAP,TPL,ABBV,BKNG,EQT,MU,LVS,EOG,AMGN,RCL,SPG,SCHW,META,MO,APH,ALGN,NVDA,APA,FSLR,CF"
2020-03-02,2_balanced,0.793,0.705,20,0.6,"TPL,TPR,PTC,LVS,AMP,MS,SCHW,LLY,NTAP,FISV,MO,IT,GS,BMY,EOG,RCL,META,ANET,HLT,AFL"
2020-04-01,2_balanced,0.9,0.78,20,0.75,"TPL,FISV,CPAY,SPG,MU,TPR,LVS,TTD,EXPE,RL,MA,MAR,ABBV,PCG,EBAY,TDG,BRO,APA,RCL,PAYX"
2020-05-01,2_balanced,0.761,0.683,20,0.6,"TPL,FISV,MU,PCG,BRO,MO,LVS,IBKR,EIX,AMP,MS,CME,CF,SCHW,MA,SPG,KO,RJF,GS,MRK"
2020-06-01,2_balanced,0.57,0.549,20,0.75,"MU,NEM,GEN,LVS,FISV,LLY,EQT,CPAY,WDC,GILD,BMY,TPR,EOG,SCHW,MSFT,ORCL,NXPI,CME,AMGN,NTAP"
2020-07-01,2_balanced,0.567,0.547,20,0.5,"GEN,FISV,LVS,SCHW,EQT,CPAY,ANET,TPL,TPR,MU,CME,SPG,VST,RJF,STX,MAR,EOG,GDDY,PCG,KO"
2020-08-03,2_balanced,0.447,0.463,20,0.55,"TPL,LLY,LVS,MU,GILD,SCHW,ADBE,BKNG,FISV,ABBV,INCY,ORCL,SPG,VST,AMGN,EBAY,GEN,V,GDDY,GS"
2020-09-01,2_balanced,0.371,0.41,20,0.55,"TPL,MU,FISV,LLY,LVS,AMP,EOG,BMY,EQT,INCY,SCHW,CSCO,GILD,FFIV,TPR,GS,MO,NEM,CPAY,DECK"
2020-10-01,2_balanced,0.48,0.486,20,0.65,"APA,TPL,RCL,CCL,LVS,SPG,EXPE,EQT,GEN,MAR,NCLH,MS,TPR,BKNG,NEM,CPAY,TDG,TRGP,EOG,ABBV"
2020-11-02,2_balanced,0.55,0.535,20,0.75,"RCL,FISV,ADBE,MA,FICO,LLY,NVDA,V,BKNG,MO,GS,AVGO,BRO,IBKR,GILD,CPAY,NCLH,FTNT,EBAY,TPL"
2020-12-01,2_balanced,0.289,0.352,20,0.55,"NEM,GEN,ADBE,NVDA,MA,CPAY,AMGN,ZTS,RMD,CRM,MSFT,LVS,V,BMY,BKNG,LLY,BRO,FISV,ISRG,META"
2021-01-04,2_balanced,0.289,0.352,20,0.7,"FISV,META,EQT,CPAY,RCL,GDDY,MO,SPG,STX,PFE,NVDA,AMP,EOG,MAR,AFL,LVS,GEN,VZ,GOOG,PM"
2021-02-01,2_balanced,0.319,0.374,20,0.75,"FISV,LVS,CPAY,V,MA,BKNG,SCHW,RCL,MAR,NEM,EXPE,MS,ADSK,BRO,HLT,ADBE,ZTS,FICO,KO,PAYX"
2021-03-01,2_balanced,0.251,0.326,20,0.75,"NEM,GEN,FISV,ADBE,GILD,ANET,INCY,ADSK,VST,FICO,EIX,FSLR,MRK,PTC,TPL,NVDA,META,MU,PCG,AMGN"
2021-04-01,2_balanced,0.201,0.291,20,0.75,"FISV,LLY,CPAY,GEN,LVS,V,MA,MU,MS,TPL,TTD,EQT,TPR,APA,IBKR,VST,SCHW,GS,ABBV,CF"
2021-05-03,2_balanced,0.184,0.279,20,0.55,"FISV,MU,PTC,GEN,TPL,FICO,AVGO,LLY,LVS,ADBE,MO,IBKR,MA,EBAY,ADSK,CPAY,NVDA,ICE,FFIV,KLAC"
2021-06-01,2_balanced,0.214,0.3,20,0.5,"TPL,FISV,CPAY,AMGN,MO,ICE,MA,GILD,MU,ABBV,IBKR,JNJ,TPR,LLY,MRK,RL,ORCL,BRO,EBAY,MSCI"
2021-07-01,2_balanced,0.261,0.333,20,0.7,"NEM,GEN,FISV,CPAY,MU,LVS,BKNG,INCY,STX,MO,AMP,EQT,VICI,TPL,WDC,LLY,WTW,RCL,EXPE,AON"
2021-08-02,2_balanced,0.387,0.421,20,0.4,"GEN,EOG,TPL,LVS,SCHW,FISV,NEM,EQT,EXPE,MU,NVDA,RCL,APA,CPAY,BKNG,MA,META,PTC,INCY,TPR"
2021-09-01,2_balanced,0.244,0.321,20,0.6,"TPL,NEM,MU,MA,ADSK,PAYX,V,ANET,GEN,TMUS,FSLR,PTC,TPR,LLY,STX,EOG,FICO,AMGN,BMY,CME"
2021-10-01,2_balanced,0.575,0.552,20,0.6,"GEN,ADBE,NEM,META,LLY,FICO,MU,NVDA,FISV,BMY,TPL,RMD,VST,DECK,IDXX,ZTS,VEEV,LVS,REGN,PTC"
2021-11-01,2_balanced,0.367,0.407,20,0.6,"GEN,FISV,NEM,MU,CPAY,V,MA,META,GILD,MO,EQT,FICO,LVS,EBAY,TPL,TDG,TXN,GRMN,CF,WDC"
2021-12-01,2_balanced,0.668,0.618,20,0.6,"TPL,CPAY,ADSK,BKNG,FISV,LLY,LVS,PLTR,PTC,V,RCL,MAR,EXPE,NEM,VEEV,EBAY,CRM,GEN,HLT,AXP"
2022-01-03,2_balanced,0.282,0.347,20,0.8,"ADBE,TPL,FISV,ORCL,TPR,NVDA,FSLR,BX,MSCI,DXCM,MSFT,INTU,PLTR,ICE,LVS,NFLX,GOOG,GOOGL,NDAQ,DECK"
2022-02-01,2_balanced,0.664,0.615,20,0.7,"GEN,MU,TPL,SPG,NVDA,IBKR,ORCL,GS,TER,FISV,WDC,EIX,EQT,PLTR,GILD,ZTS,FSLR,PAYX,LLY,EBAY"
2022-03-01,2_balanced,0.861,0.753,20,0.7,"FISV,SCHW,LVS,BKNG,MA,IBKR,V,SPG,ADBE,META,AMP,MS,GS,INCY,GILD,CPAY,ADSK,MCD,EBAY,INTU"
2022-04-01,2_balanced,0.598,0.569,20,0.65,"MU,GEN,TPL,FICO,LVS,PTC,SCHW,SPG,ADBE,NEM,NVDA,TPR,TER,STX,MS,NXPI,GS,EOG,FISV,ZTS"
2022-05-02,2_balanced,0.756,0.679,20,0.5,"NEM,FICO,GEN,FISV,APP,SCHW,ABBV,MU,BRO,AMGN,AFL,NVDA,ADBE,INCY,TPL,LLY,ZTS,RMD,NDAQ,PFE"
2022-06-01,2_balanced,0.626,0.588,20,0.65,"GEN,NEM,META,ABBV,EXPE,SPG,RCL,FISV,BMY,EBAY,INCY,NVDA,AVGO,CPAY,ORCL,MU,DVA,ANET,UHS,LVS"
2022-07-01,2_balanced,0.718,0.652,20,0.55,"GEN,MU,CPAY,ADBE,BKNG,FISV,EQT,TPL,NVDA,MO,EOG,AMP,NEM,BX,AVGO,META,MA,APA,EXPE,MAR"
2022-08-01,2_balanced,0.519,0.513,20,0.65,"NEM,APP,LLY,CPAY,FTNT,META,MU,ABBV,ADBE,GEN,GDDY,INCY,BMY,ZTS,CME,MRK,PLTR,GILD,AMGN,EOG"
2022-09-01,2_balanced,0.531,0.521,20,0.6,"ADBE,APP,GEN,NEM,NVDA,ADSK,VEEV,FISV,MA,BKNG,PTC,CPAY,MSFT,SPG,FIS,PLTR,MU,META,INTU,V"
2022-10-03,2_balanced,0.646,0.602,20,0.45,"FISV,ADBE,APP,CPAY,MA,PTC,GEN,V,META,MU,EBAY,ORCL,VST,WDC,TPR,MCO,AVGO,STX,FIS,AMT"
2022-11-01,2_balanced,0.539,0.527,20,0.6,"MU,NEM,APP,META,FISV,BRO,LVS,TPL,RMD,TPR,EQT,MSFT,GOOGL,GOOG,VEEV,INTU,CPAY,EXPE,GEN,ADBE"
2022-12-01,2_balanced,0.423,0.446,20,0.65,"TPL,MU,GEN,APP,LLY,RJF,PTC,SPG,SCHW,BRO,ADSK,AMGN,CF,CPAY,FISV,NTAP,IBKR,BX,PLTR,BMY"
2023-01-03,2_balanced,0.449,0.464,20,0.65,"RCL,MU,GEN,TPL,NVDA,EQT,EXE,CF,HLT,MAR,RJF,NXPI,FISV,ADSK,HOOD,VST,ANET,EXPE,FICO,AMP"
2023-02-01,2_balanced,0.292,0.354,20,0.75,"TPL,NEM,SCHW,LLY,ABBV,EXE,EOG,AMGN,EQT,GILD,MRK,JNJ,BMY,APA,BRO,ALL,PAYX,NDAQ,RJF,MU"
2023-03-01,2_balanced,0.387,0.421,20,0.55,"NEM,GEN,TPL,ADBE,MU,LLY,PTC,MA,BMY,V,ICE,GDDY,GILD,CRDO,GOOG,ISRG,GOOGL,NDAQ,PAYX,SCHW"
2023-04-03,2_balanced,0.331,0.382,20,0.75,"GEN,SPG,TPL,INCY,SCHW,FICO,MS,VST,MO,EXPE,MU,NCLH,RCL,EQT,CF,PAYX,GS,FISV,BX,CPAY"
2023-05-01,2_balanced,0.255,0.329,20,0.75,"TPL,NEM,STX,PATH,MU,TER,ADBE,NXPI,ACMR,WDC,GEN,FSLR,VST,PTC,MSCI,CPAY,TXN,CME,AMGN,CRDO"
2023-06-01,2_balanced,0.21,0.297,20,0.7,"FISV,NEM,TPL,LVS,ZTS,ABBV,BRO,MO,GEN,EIX,AMGN,MA,CPAY,V,KO,BKNG,INCY,CME,BMY,CF"
2023-07-03,2_balanced,0.117,0.232,20,0.7,"MU,TPL,GEN,WDC,LVS,ADSK,NEM,EBAY,ABBV,FSLR,GS,MS,PAYX,EOG,PTC,NDAQ,MSCI,GOOGL,GOOG,BMY"
2023-08-01,2_balanced,0.17,0.269,20,0.7,"FISV,CPAY,NEM,MO,DXCM,MRK,TPL,MA,EW,V,GEN,EXE,EQT,EBAY,BMY,ADSK,SOUN,AON,GILD,TPR"
2023-09-01,2_balanced,0.21,0.297,20,0.7,"FISV,GEN,NEM,JNJ,TPL,KO,GILD,ABBV,PAYX,MKC,TPR,SCHW,LVS,META,RMD,CL,MU,MCD,BKNG,INCY"
2023-10-02,2_balanced,0.405,0.433,20,0.65,"GEN,FISV,SCHW,LLY,CPAY,MA,NEM,LVS,SPG,V,ORCL,BRO,TPR,ADBE,INCY,ZTS,NFLX,BMY,EQT,AMP"
2023-11-01,2_balanced,0.446,0.462,20,0.7,"GEN,CPAY,IBKR,PAYX,APP,MSCI,NXPI,EXPE,TER,LLY,NVDA,BKNG,PLTR,ZTS,TPL,CCL,MA,MS,ADSK,SCHW"
2023-12-01,2_balanced,0.203,0.292,20,0.65,"TPL,CF,APP,LLY,LVS,EOG,EQT,NVDA,MU,APA,ADBE,EXE,META,IBKR,CHTR,INCY,BMY,BKNG,CPAY,AVGO"
2024-01-02,2_balanced,0.199,0.289,20,0.65,"TPL,FISV,ADBE,PAYX,LLY,APP,NEM,GEN,BRO,FICO,MU,PTC,NVDA,V,EOG,GDDY,ORCL,MSFT,CME,MA"
2024-02-01,2_balanced,0.189,0.282,20,0.75,"TPL,NEM,EQT,GILD,INCY,APP,MU,BMY,SCHW,FSLR,AFL,SPG,ZTS,MS,GEN,EBAY,TER,EXE,EIX,MNST"
2024-03-01,2_balanced,0.222,0.305,20,0.75,"ADBE,NEM,EXPE,LVS,BKNG,FICO,RMD,GEN,AMGN,GILD,TPL,MCO,MSFT,FISV,DXCM,PAYX,GOOG,GOOGL,MU,GDDY"
2024-04-01,2_balanced,0.269,0.339,20,0.65,"ADBE,GEN,EXPE,FICO,META,V,INCY,AMT,PLTR,ZTS,IDXX,FTNT,LLY,EQT,PATH,LVS,CRDO,GILD,FISV,NVDA"
2024-05-01,2_balanced,0.547,0.533,20,0.6,"GEN,MA,LVS,FISV,MU,CRDO,META,TPL,ADSK,PATH,ALGN,BKNG,ADBE,PTC,CPAY,TPR,APP,BMY,PODD,FICO"
2024-06-03,2_balanced,0.32,0.374,20,0.4,"CPAY,FISV,ADBE,TPL,MA,LVS,V,PTC,APP,EOG,VEEV,BMY,ALGN,MAR,SCHW,ADSK,PATH,INTU,FDS,RJF"
2024-07-01,2_balanced,0.24,0.318,20,0.75,"FISV,EXE,V,EQT,MA,LVS,PAYX,MU,DECK,RMD,BRO,FSLR,ADP,CF,TPR,GEN,CME,NVDA,APP,YUM"
2024-08-01,2_balanced,0.623,0.586,20,0.65,"MU,LLY,EQT,SCHW,LVS,EXE,APP,NVDA,TER,TPR,WDC,META,EOG,GOOGL,MSFT,GOOG,NXPI,TTD,BKNG,AVGO"
2024-09-03,2_balanced,0.524,0.517,20,0.45,"MU,TPL,GOOG,GOOGL,EOG,FSLR,NVDA,GEN,VST,LVS,FICO,EQT,EXE,CHTR,TER,PTC,META,APA,GS,MSFT"
2024-10-01,2_balanced,0.473,0.481,20,0.75,"ADBE,LLY,AMGN,V,MO,GEN,MCO,MU,SCHW,INTU,RMD,NEM,VICI,ZTS,CPAY,NVDA,TER,REGN,TPL,ABBV"
2024-11-01,2_balanced,0.532,0.523,20,0.65,"LLY,NEM,MU,ADBE,EBAY,META,GEN,EOG,STX,MSCI,AVGO,ICE,FTNT,AFL,NTAP,TER,VRSN,MCO,KO,KLAC"
2024-12-02,2_balanced,0.329,0.38,20,0.65,"NEM,MU,AVGO,ABBV,LLY,ADSK,ADBE,PAYX,NVDA,INCY,EOG,INTU,VEEV,TPL,ORCL,AMGN,IT,GILD,FISV,META"
2025-01-02,2_balanced,0.619,0.583,20,0.65,"GEN,ADBE,TPL,LVS,CPAY,NEM,FICO,VEEV,SCHW,ICE,PTC,ZTS,MU,FISV,AMGN,ALLE,STX,VICI,PATH,IDXX"
2025-02-03,2_balanced,0.624,0.587,20,0.75,"LVS,MU,NVDA,GEN,FICO,TPL,EXPE,BKNG,LLY,EOG,DECK,TER,AVGO,FSLR,EW,MSFT,WDC,EXE,SPG,INTU"
2025-03-03,2_balanced,0.729,0.66,20,0.7,"VST,MU,AVGO,SCHW,ANET,ADSK,PTC,RJF,META,NVDA,TPL,GEN,GOOGL,GOOG,CRDO,CPAY,GDDY,ORCL,DECK,FISV"
2025-04-01,2_balanced,0.73,0.661,20,0.4,"ADBE,CRDO,AVGO,GEN,LVS,INCY,ALAB,MU,TPL,NVDA,LLY,FISV,META,LULU,DXCM,PTC,FSLR,GOOG,GOOGL,RJF"
2025-05-01,2_balanced,0.652,0.606,20,0.65,"FISV,GEN,MU,TPL,BMY,META,APP,CPAY,BRO,NVDA,EOG,EXPE,EQT,ADBE,KLAC,TER,AMP,GRMN,EXE,GILD"
2025-06-02,2_balanced,0.418,0.443,20,0.7,"FISV,TPL,GEN,LLY,CPAY,FICO,NEM,ABBV,EOG,SPG,DECK,AMT,VICI,TPR,GDDY,AFL,NXPI,EQT,GPN,MKC"
2025-07-01,2_balanced,0.336,0.385,20,0.65,"TPL,ADBE,CPAY,FISV,LLY,PAYX,GEN,ZTS,MA,V,AMGN,EBAY,EXE,ABBV,EQT,BMY,INCY,BRO,APP,MO"
2025-08-01,2_balanced,0.429,0.45,20,0.55,"FISV,MU,TPL,ADBE,FICO,BRO,GEN,BKNG,GDDY,TXN,AMP,LLY,V,NXPI,CPAY,FDS,ZTS,CHTR,IT,NEM"
2025-09-02,2_balanced,0.38,0.416,20,0.85,"GEN,MU,NVDA,INTU,META,VST,MSFT,SCHW,PLTR,EQT,ORCL,ICE,FISV,CME,AMAT,PAYX,AVGO,EBAY,APP,NDAQ"
2025-10-01,2_balanced,0.34,0.388,20,0.65,"GEN,FISV,META,CPAY,ADBE,AVGO,TPL,PAYX,PTC,BKNG,ADSK,NDAQ,EOG,ICE,DECK,GDDY,DXCM,AMP,RCL,HLT"
2025-11-03,2_balanced,0.438,0.456,20,0.45,"FISV,META,GEN,CPAY,PAYX,PTC,NEM,TPR,EOG,AMP,BX,BRO,ICE,ORCL,MO,RCL,ABBV,ADBE,MA,GRMN"
2025-12-01,2_balanced,0.429,0.45,20,0.65,"TPL,FISV,ORCL,NVDA,MU,ADBE,PTC,GEN,SCHW,VICI,IBKR,ANET,INCY,RJF,GDDY,VST,V,MA,APP,PAYX"
2026-01-02,2_balanced,0.365,0.405,20,0.55,"GEN,FISV,APP,PTC,CPAY,TPL,ADBE,EQT,AVGO,PLTR,LVS,GDDY,FICO,ADSK,PAYX,EXE,NTAP,ORCL,EOG,HOOD"
2026-02-02,2_balanced,0.391,0.423,20,0.4,"APP,FISV,GEN,FICO,ADBE,CPAY,PATH,PAYX,CRDO,PLTR,PTC,V,TPL,LVS,GDDY,BRO,IDXX,LLY,MA,BKNG"
2026-03-02,2_balanced,0.552,0.536,20,0.55,"GEN,LLY,FISV,ADBE,SCHW,CPAY,AMP,INCY,MA,AVGO,PATH,MS,V,SNDK,FSLR,EXPE,MU,GS,NVDA,LVS"
2026-04-01,2_balanced,0.717,0.652,20,0.55,"TPL,GEN,CPAY,FISV,ADBE,MU,APP,PTC,LLY,META,AMGN,MSFT,V,NVDA,FICO,ADSK,AVGO,NEM,ORCL,EQT"
2026-05-01,2_balanced,0.39,0.423,20,0.55,"NEM,CPAY,DECK,AMGN,FISV,ICE,SCHW,GILD,TPR,BRO,LLY,META,EQT,GEN,TPL,MA,MRK,RMD,BKNG,LVS"
2010-02-01,3_aggressive,0.317,0.227,15,1.0,"MU,GEN,LVS,NEM,NVDA,PAYX,GOOGL,GOOG,AIG,FISV,BKNG,TDG,DECK,V,ADSK"
2010-03-01,3_aggressive,0.288,0.215,15,0.533,"GEN,NEM,MU,EOG,NVDA,AMP,NTAP,TPL,GOOGL,GOOG,ICE,LLY,LVS,ADBE,INCY"
2010-04-01,3_aggressive,0.242,0.197,15,0.6,"V,PTC,GEN,MU,MA,NEM,FISV,MCO,SPGI,ORCL,LLY,PODD,ADSK,ADBE,NVDA"
2010-05-03,3_aggressive,0.35,0.24,15,0.333,"MU,NVDA,INCY,FISV,LVS,NEM,BKNG,PODD,GEN,V,LLY,PTC,ADBE,AMP,BMY"
2010-06-01,3_aggressive,0.739,0.396,15,0.4,"FISV,MU,ADSK,GEN,NVDA,FICO,AMP,TPL,MO,LVS,ORCL,PTC,TER,LLY,V"
2010-07-01,3_aggressive,0.815,0.426,15,0.667,"LVS,INCY,RJF,FISV,TPR,TPL,MAR,NEM,ADSK,ADBE,EQT,RMD,AMP,PAYX,RCL"
2010-08-02,3_aggressive,0.515,0.306,15,0.733,"NEM,TPL,IDXX,GEN,NFLX,MU,FISV,ICE,TMUS,UHS,FICO,KLIC,RMD,EOG,AAPL"
2010-09-01,3_aggressive,0.691,0.376,15,0.667,"LLY,BRO,FISV,LVS,INCY,LULU,MU,EOG,NEM,AXP,LRCX,MAR,TPL,HBAN,BKNG"
2010-10-01,3_aggressive,0.471,0.288,15,0.6,"FISV,NEM,BRO,FIS,SPG,TPL,LVS,BKNG,CRM,MO,ADBE,GEN,DXCM,NFLX,NTAP"
2010-11-01,3_aggressive,0.375,0.25,15,0.667,"TPL,NEM,FISV,FICO,LLY,INCY,EXPE,BMY,PODD,EW,MCO,AVGO,TMUS,DXCM,LVS"
2010-12-01,3_aggressive,0.428,0.271,15,0.667,"TPL,GEN,FISV,BKNG,BX,MCO,LVS,MA,MO,PTC,SPGI,LLY,AMP,ORCL,EBAY"
2011-01-03,3_aggressive,0.25,0.2,15,0.467,"TPL,FISV,EXPE,LVS,EBAY,TPR,BKNG,GEN,ADSK,PTC,NVDA,FTNT,MCO,NFLX,INCY"
2011-02-01,3_aggressive,0.167,0.167,15,0.467,"TPL,GEN,LVS,BKNG,TPR,RCL,DECK,PTC,NVDA,FISV,AVGO,WDC,MU,NEM,RL"
2011-03-01,3_aggressive,0.318,0.227,15,0.4,"MU,NVDA,GEN,LVS,RCL,TPR,ADSK,TPL,ORCL,EQT,PTC,MA,SCHW,WDC,NTAP"
2011-04-01,3_aggressive,0.251,0.2,15,0.533,"ADBE,NVDA,SCHW,MU,GEN,RCL,FTNT,TPR,AVGO,AMP,PAYX,LVS,FISV,EBAY,ICE"
2011-05-02,3_aggressive,0.303,0.221,15,0.533,"TPL,MU,FISV,ADBE,TER,FICO,DECK,NVDA,NDAQ,RJF,SCHW,EQT,AVGO,AMP,ISRG"
2011-06-01,3_aggressive,0.396,0.258,15,0.333,"MU,FICO,SCHW,ADBE,NVDA,TPL,BX,ORCL,INCY,ADSK,TER,AMP,FISV,LULU,NDAQ"
2011-07-01,3_aggressive,0.29,0.216,15,0.533,"TPL,FISV,EOG,MU,NVDA,MCO,BKNG,EQT,ADBE,GEN,LLY,BX,MO,FICO,FIS"
2011-08-01,3_aggressive,0.6,0.34,15,0.6,"TPL,INCY,FISV,GEN,V,AVGO,MO,FTNT,PTC,MA,ADBE,EA,FICO,JNJ,TMUS"
2011-09-01,3_aggressive,0.743,0.397,15,0.533,"FISV,GEN,MA,TPL,WDC,INCY,NEM,NFLX,MU,V,FICO,STX,IBKR,LLY,BKNG"
2011-10-03,3_aggressive,0.894,0.458,15,0.467,"EXPE,TPL,LVS,EQT,SPG,FISV,NEM,GEN,V,MU,BKNG,NVDA,MA,CF,MSFT"
2011-11-01,3_aggressive,0.739,0.396,15,0.333,"TPL,NEM,GEN,EXPE,LLY,V,FISV,MA,AVGO,BMY,MSFT,MO,ICE,LVS,EQT"
2011-12-01,3_aggressive,0.708,0.383,15,0.333,"NEM,LVS,MSFT,TPL,EQT,GEN,FISV,LULU,LLY,RL,BKNG,EBAY,SPG,ICE,AVGO"
2012-01-03,3_aggressive,0.585,0.334,15,0.533,"NEM,EQT,FICO,MA,FISV,TPL,NVDA,LVS,GEN,CPAY,KLAC,MO,RL,ADBE,EOG"
2012-02-01,3_aggressive,0.43,0.272,15,0.467,"NEM,BMY,MA,FICO,LLY,MU,V,MO,PAYX,ADBE,PFE,NVDA,TPL,FISV,MRK"
2012-03-01,3_aggressive,0.343,0.237,15,0.6,"MU,ADSK,NVDA,PTC,ADBE,FISV,KLAC,AFL,TXN,CPAY,MS,PAYX,BX,TER,TPL"
2012-04-02,3_aggressive,0.329,0.231,15,0.533,"MU,EOG,PTC,ADBE,MS,FISV,AMP,TPL,TPR,FTNT,BRO,RCL,LVS,CPAY,STX"
2012-05-01,3_aggressive,0.34,0.236,15,0.533,"MU,LVS,FICO,BKNG,FISV,CPAY,GEN,TPL,ADBE,WDC,V,AAPL,CHTR,AMP,MA"
2012-06-01,3_aggressive,0.654,0.362,15,0.4,"CPAY,TPL,BKNG,STX,FISV,ADBE,RMD,MSFT,GEN,WDC,NXPI,BRO,AMP,INCY,LVS"
2012-07-02,3_aggressive,0.373,0.249,15,0.467,"TPL,CPAY,FISV,LULU,ADBE,PTC,EBAY,EXPE,BKNG,RMD,LVS,ADSK,AVGO,SCHW,GEN"
2012-08-01,3_aggressive,0.424,0.269,15,0.667,"TPL,FISV,BKNG,ICE,MA,SCHW,FICO,BRO,MNST,LLY,CPAY,INCY,EQT,CME,TDG"
2012-09-04,3_aggressive,0.376,0.251,15,0.6,"TPL,FISV,EXPE,MU,EQT,MO,KO,MRK,NVDA,ADBE,FICO,CF,STX,CPAY,INCY"
2012-10-01,3_aggressive,0.321,0.228,15,0.6,"TPL,PAYX,GEN,CPAY,FISV,SPG,EBAY,MU,MO,LLY,NEM,ORCL,FICO,BRO,IT"
2012-11-01,3_aggressive,0.362,0.245,15,0.533,"NEM,LLY,VRTX,GEN,FISV,EQT,GOOG,GOOGL,TMUS,TPL,DXCM,NVDA,GILD,MO,CPAY"
2012-12-03,3_aggressive,0.417,0.267,15,0.667,"MS,GEN,STX,NXPI,EQT,NFLX,MU,WDC,BX,EOG,FISV,SCHW,FICO,NVDA,NEM"
2013-01-02,3_aggressive,0.274,0.21,15,0.667,"GEN,TMUS,FISV,LLY,MU,TPL,EOG,GILD,AMGN,CPAY,PAYX,FSLR,RCL,EQT,REGN"
2013-02-01,3_aggressive,0.154,0.161,15,0.467,"FISV,ADBE,FSLR,LVS,CPAY,MU,TPL,LLY,V,GEN,MA,NEM,EOG,LULU,RMD"
2013-03-01,3_aggressive,0.257,0.203,15,0.533,"LVS,ADSK,FISV,SCHW,MA,MS,RCL,MU,RJF,EXPE,V,GEN,BKNG,GS,NEM"
2013-04-01,3_aggressive,0.238,0.195,15,0.6,"GEN,MU,SCHW,LRCX,FISV,MS,FSLR,INCY,GS,ADBE,TPL,CPAY,NXPI,AMP,PTC"
2013-05-01,3_aggressive,0.324,0.229,15,0.333,"MU,CPAY,TPL,GEN,BKNG,INCY,FISV,SCHW,ADBE,DECK,ADSK,LVS,MSCI,PTC,MS"
