date,1_cap_pres,2_balanced,3_aggressive,4_tactical,spy,qqq,sso,60_40
2018-12-20,1.7005581502211358,2.430204936870354,4.373058454265399,3.1117651580374464,2.5991191092013617,3.602558117142163,3.8909234973861517,2.358497456818832
2018-12-21,1.691492109517017,2.4085250366533355,4.301794740037223,3.088171637639822,2.5458642012353128,3.4909041262785117,3.7713383048361035,2.3312801682075257
2018-12-24,1.6809659680176356,2.389093691369459,4.24734692939114,3.061616441846756,2.4785950805758747,3.4043355667830304,3.6218637503690094,2.3022780506186162
2018-12-26,1.7016175416760775,2.4376750875588793,4.408862127067635,3.1299798446779183,2.6038250631093933,3.6169001154801648,3.8963534831325286,2.3546946643149003
2018-12-27,1.7073019331064114,2.4457361633680827,4.427252906635002,3.1369702195212175,2.6238163699068355,3.630896345545587,3.941225851274399,2.3650193704924227
2018-12-28,1.7071891278201932,2.4491384616354392,4.43259745209402,3.145755577832808,2.6204314013016052,3.6289985965708915,3.9335990261320055,2.3719873486628194
2018-12-31,1.7115007015698203,2.4547863783455095,4.43966350579703,3.153460527462391,2.643383723377292,3.6596026865020757,3.9852805345963445,2.3876009405182606
2019-01-02,1.7120995283267337,2.4608109269878096,4.4688807557432195,3.1619408261021738,2.64613348177698,3.6743101463768135,3.9914990180470475,2.3945014851588944
2019-01-03,1.7060860485407587,2.432793105796673,4.34676559967123,3.1301094507538014,2.582989448582658,3.5542702334324026,3.848626777345827,2.371117185781336
2019-01-04,1.7133918638145458,2.4555978382299215,4.435040889255291,3.1490444196874208,2.669508497556015,3.7063378320764833,4.041995470051137,2.4068794215221367
2019-01-07,1.713520484778444,2.463759308680684,4.482009306174483,3.163994659293527,2.6905571684236467,3.7504636201502617,4.089801254735165,2.415484917751503
2019-01-08,1.7151015092917477,2.4635100608215446,4.490598676025477,3.1635758978906425,2.715834935679568,3.784388676108009,4.147436739377595,2.426700318790798
2019-01-09,1.7155966272442515,2.4710146538264324,4.533077304512542,3.1741454369550084,2.7285276232314546,3.815228706492443,4.1765118414663895,2.432101775883139
2019-01-10,1.7160262591775701,2.475364979090398,4.554394565682777,3.1789996082611403,2.738152947280882,3.8261418045676443,4.198611826561707,2.431211681604151
2019-01-11,1.7165349357413064,2.4775913014572994,4.561170359251292,3.181738402291374,2.7392104912973054,3.8121436809191303,4.201044241897859,2.435471075980807
2019-01-14,1.71578724123531,2.4772565204660233,4.562221297670695,3.180349334119193,2.7224981647733473,3.7784572164309616,4.162597457686541,2.422868818209602
2019-01-15,1.7179948260129505,2.48537701710312,4.606783522794776,3.19258043121638,2.7537010216717346,3.8522368944404115,4.234159452371264,2.436360195587009
2019-01-16,1.7183040863546333,2.4850056395139917,4.591052863208776,3.1885422623816306,2.7603642507655137,3.8515256646310965,4.2495277735299695,2.4409185959238098
2019-01-17,1.7203726733768048,2.4916724675561532,4.617336725868882,3.1947718470766273,2.7813063934626974,3.881891920525939,4.297887813516121,2.452524340807832
2019-01-18,1.7229718893416115,2.507251915525967,4.679502399789451,3.211715068786761,2.818325292585828,3.9203244616756296,4.383694473896141,2.4676839143751756
2019-01-22,1.720632032692754,2.491736767227951,4.604984826597876,3.192885873815967,2.7802483096075723,3.8417998431545124,4.294855619681799,2.453361416542436
2019-01-23,1.7227001216961257,2.492406566687933,4.594350592956802,3.193440648926586,2.786065791402187,3.8467799666861926,4.308335662610873,2.4561276889729964
2019-01-24,1.7207150713779993,2.498029405403125,4.642911194782847,3.208030348533936,2.787546928853128,3.87169080969329,4.311771279953871,2.4631266582551943
2019-01-25,1.7224915970817656,2.5062402994404254,4.681900054623205,3.2159039498195794,2.81113410124189,3.917951423344869,4.366498157246138,2.4713850435521163
2019-01-28,1.7223604113633053,2.4873257534432343,4.567511242978618,3.1840457927103163,2.789768185163955,3.8695563628321072,4.316717056546799,2.4588439890985585
2019-01-29,1.7229040798390503,2.48201850645779,4.525903155793669,3.1696780150827797,2.786065791402187,3.8330211919404937,4.308123769269488,2.4616165222414472
2019-01-30,1.725894861653145,2.4954760060783503,4.601730836654167,3.18483664440651,2.8301715130536147,3.9305248150750423,4.410425503345733,2.484857768644729
2019-01-31,1.7287680317211864,2.505841669378508,4.70814254813437,3.1971140758127867,2.855028206122293,3.9893599566066498,4.468529010076666,2.506508472193513
